para,label,document
"1 mL of a THF solution of complex 1 (3.2 mg/mL, 0.0025 mol %) was added to NaOEt (136 mg, 2.0 mmol). The obtained mixture was stirred for 1-2 min and then ethyl acetate (17.6 g, 0.20 mol) was added. The subsequent manipulations were carried out following the procedure in Example 5 except that a 300 mL reactor was used and the reaction was conducted under a constant pressure of H 2 (50 Bar).
",0,US10112887-20181030.txt
"Example 16. Typical Procedure for Acceptorless Alcohol Dehydrogenation
",0,US10112887-20181030.txt
"In an argon glovebox, a 50 mL Schlenk tube equipped with a stirbar was charged with 0.02 mmol of the catalysts 1 or 2 and 136 mg (2.0 mmol) of EtONa. Then, 9.21 g (0.2 mol) of ethanol was added. After taking the stoppered flask out of the box, it was attached to a vacuum/Ar manifold. Under argon, the stopper was replaced by a finger condenser connected to a circulating refrigerated bath. When the temperature in the bath reached −10° C., the flask was placed in an oil bath preheated to 90° C. During dehydrogenation, the argon tank was kept closed and the H 2 gas produced passed through a mineral oil bubbler. The conversion to product was monitored by 1 H NMR spectroscopy.
",0,US10112887-20181030.txt
"Example 17. Catalytic Studies
",0,US10112887-20181030.txt
"An attractive “green” alternative to the classical methods for reduction of carboxylic esters is the catalytic hydrogenation shown in Scheme 1, a method which has attracted much recent interest for the reduction of esters under H 2 . [3-7]
",0,US10112887-20181030.txt
"The disclosure of Milstein's catalysts in 2006 (such as complex IV; Scheme 1)[3] was quickly followed by the development of the Firmenich catalysts in 2007,[4] among which [RuCl 2 (H 2 NC 2 H 4 PPh 2 ) 2 ] (II) is effective at 100° C. at a 0.05 mol % catalyst loading.[4a] In 2011, a new catalyst, Ru-MACHO (III), was patented by Takasago chemists.[5] Ru— MACHO is useful at a 0.05 mol % loading for the hydrogenation of methyl lactate and methyl menthoxyacetate, giving high yields of (R)-1,2-propanediol and 2-(1-menthoxy) ethanol, respectively. The most recent additions to this list of efficient catalysts are osmium and ruthenium complexes from the present inventors,[6] particularly the air-stable complex [RuCl 2 —(PPh 3 ){PyCH 2 NHC 2 H 4 PPh 2 }] (IV), which demonstrated unprecedented activity in the hydrogenation of esters and imines at [Ru] loadings as low as 50 ppm at 40° C.
",0,US10112887-20181030.txt
"It can be seen that all of the ester hydrogenation catalysts in Scheme 1 possess amino-phosphine ligands. More generally, many Noyori-type catalysts incorporate a combination of phosphorus and nitrogen donors.[8] Despite the widespread application and tremendous success of phosphines in catalysis, they have well-known disadvantages. Their preparations are often far from trivial and require handling under an inert atmosphere. As a result, the amino-phosphines are costly chemicals that can be challenging to make on a large scale. Not surprisingly, catalysts I-III (available from Strem Chemicals) are very expensive, especially I, which costs $680 per gram. Considering that ruthenium contributes less than 1% to this cost, it is apparent that the development of practical ester hydrogenation calls for using practical ligands, preferably ones containing no phosphorus.
",0,US10112887-20181030.txt
"In the present study, the catalytic activity of ruthenium complexes with the HN(C2H4SEt)2 (SNS) ligand was evaluated for ester hydrogenation. The SNS ligand was obtained nearly quantitatively by adding bis-(2-chloroethyl)amine hydrochloride to a solution of ethanethiol and NaOH in ethanol.[9b] This synthesis has the practical advantages of being straightforward and scalable; it can be conveniently performed in air, and it provides the SNS ligand at a small fraction of the cost of the amino-phosphines used in catalysts I-IV. The present application provides details of the preparation of an air-stable ruthenium-SNS complex that has now been found to be the most efficient catalyst for ester hydrogenation to date, outperforming the known catalytic systems I-III by a large margin. The significance of this finding goes beyond ester hydrogenation. It is now apparent that a new class of catalysts for the Noyori-type hydrogenation of compounds with C═X bonds can be made based on amino-sulfides that have the potential to replace the ubiquitous phosphorus-based ligands used in this area.
",0,US10112887-20181030.txt
"The ruthenium complexes shown below were obtained by the conventional ligand substitution reactions of HN—(C 2 H 4 SEt) 2 with [RuCl 2 (PPh 3 ) 3 ], [RuHCl(PPh 3 ) 3 ], [RuCl 2 (AsPh3)3], and [RuHCl(CO)(PPh 3 ) 3 ], as documented in the above Examples. Complexes 1 and 5 have been crystallographically characterized and their molecular geometries are presented in FIGS. 1 and 3 .[10]
",0,US10112887-20181030.txt
"The catalytic results of this Example are organized in Tables 3 and 4. First, the effectiveness of catalysts III-VII and present complexes 1, 3-5 were compared. Two typical substrates were selected for the comparative study: methylbenzoate and methyl hexanoate. The hydrogenations were performed at 40° C., under H 2 (50 bar), using a catalyst loading of 0.05 mol % in all cases. The reaction mixtures were analyzed by 1 H NMR spectroscopy after 3 h of hydrogenation.
",0,US10112887-20181030.txt
"In all cases, they were found to contain the product alcohols together with varied amounts of byproduct from transesterification, as well as methanol and unreacted starting material. The results in Table 3 demonstrate that the Milstein and Takasago catalysts IV and V are the least effective in the group and produce little product under the test conditions. The Firmenich catalyst V shows a moderate performance, whereas complex VII is the most effective of the known systems. The new catalysts 1 and 3-5 are all active for esterhydrogenation; among these, the dichloride and hydrido-chloride complexes 1 and 3 give the best conversions to products, accompanied by formation of the smallest amounts of the symmetrical ester byproducts. To gain a broader understanding of the catalytic performance of complex 1, it was tested in the hydrogenation of the diverse group of substrates shown below, accompanied by variation of the reaction temperature, time, and substrate-to-catalyst (S/C) ratios.
",0,US10112887-20181030.txt
"Esters
",0,US10112887-20181030.txt
"Imines
",0,US10112887-20181030.txt
"Ketones and Aldehydes
",0,US10112887-20181030.txt
"Olefins
",0,US10112887-20181030.txt
"The data in Table 4 support the assessment of complex 1 as an outstanding hydrogenation catalyst possessing excellent efficiency and thermal stability and longevity in catalytic solutions. Large turnover numbers were observed for methyl and ethyl benzoates E1 and E2, respectively. For methyl hexanoate (E6), a high TON of 9800 is achieved in 2 h at 100° C. with 1, whereas Firmenich catalyst IV is known to be 6.5 times slower at this temperature for a similar substrate, methyl octanoate, giving a TON of 1880 after 2.5 h.[4a] The reduction of neat ethyl acetate (E5) is particularly impressive with 1, affording a TON of 58 400 after 21 h under very mild reaction conditions (T=40° C.). A relatively difficult substrate, methyl phthalate (E3) is also rapidly reduced with 1 (0.1 mol %) at 100° C.
",0,US10112887-20181030.txt
"Catalyst 1 was successfully tested for the hydrogenation of typical imines and ketones shown above, where TONs up to 40000 have been observed when running the reactions at 23-40° C. Catalyst 1 also has some activity for olefin hydrogenation. Styrene was reduced relatively rapidly at 40° C. with 1 (0.05 mol %). However, the reduction of 1-pentene was considerably slower, and 2-pentene was largely unchanged even after 48 h at 40° C. The latter observation is promising for the selective hydrogenation of esters, ketones, and imines containing internal C═C bonds. For example, the hydrogenation of methyl 3-nonenoate at 40° C. afforded trans-3-nonen-1-ol in a 73% yield. Such selectivity is rare among catalysts that are active for ester hydrogenation. So far, only one ruthenium catalyst from Firmenich[4] and an osmium catalyst from our group[6a] have shown good selectivity for the reduction of esters with internal C═C bonds.
",0,US10112887-20181030.txt
"As commented recently,[6b] high catalytic efficiency in ester hydrogenation is expected to correlate with activity in the reverse reaction of acceptorless dehydrogenative coupling (ADC) of alcohols, affording symmetrical esters. Indeed, when tested in the ADC reaction of ethanol under reflux, with S/C=2000 and 10 000, complex 1 gave 97% and 89% conversion to ethyl acetate in 16 and 24 h, respectively. This performance is similar to that of catalyst VII, and complexes 1 and VII are currently among the most efficient ADC catalysts.[11]
",0,US10112887-20181030.txt
"When studying the reactions of complex 1 upon heating in basic ethanol, a quantitative conversion of the dichloride into species 6 was observed, which was isolated and characterized as [RuH(OEt)(PPh 3 ){HN(C 2 H 4 SEt) 2 }] and crystallized with one equivalent of hydrogen-bonded ethanol, 6.EtOH ( FIG. 4 ). The preparation of 6 containing no ethanol was also possible by treating hydrido-chloride species 3 with EtONa in toluene. Interestingly, whereas 6 is thermally stable in solution, 6.EtOH is readily and selectively converted into [RuH 2 (PPh 3 ){HN(C 2 H 4 SEt) 2 }] (7) and ethyl acetate upon mild heating in toluene, as shown in Scheme 2.[12] The molecular structure of 7 is presented in FIG. 5 ; unlike the related mer-SNS compounds 1-6, the dihydride 7 adopts a fac-SNS geometry.
",0,US10112887-20181030.txt
"Scheme 2 has mechanistic implications, as the forward reaction is part of the ADC process, whereas the reverse reaction is ester hydrogenation. Complex 6.EtOH rapidly hydrogenates ethyl acetate at room temperature (23° C.), giving 77% conversion into ethanol within 1 h, under H 2 (50 bar), with [Ru] (0.02 mol %) and NaOEt (1 mol %) and with an efficiency corresponding to TOF=3850 h −1 . Without wishing to be bound by theory, it appears that dihydride 6 is the hydrogenation catalyst involved in this process, as well as in the reactions of Table 4, where 6 is presumably produced under H 2 from 1 and base. The NH group also appears to be important for catalysis. We synthesized two analogues of catalyst 1: [RuCl 2 (PPh 3 ){O(C 2 H 4 SEt) 2 }] (8) and [RuCl 2 (PPh 3 ){MeN(C 2 H 4 SEt) 2 }] (9), and these complexes proved to be inactive in the hydrogenation of methyl benzoate at 40-100° C., under the reaction conditions given in Table 3.
",0,US10112887-20181030.txt
"The mechanism of ester hydrogenation is poorly understood.[7i] According to Milstein et al[3a] and Saudan et al,[4a] the concerted transfer of a metal hydride and a ligand proton to the C═O group of the substrate first takes place, affording a hemiacetal intermediate. Dissociation of the hemiacetal gives rise to an aldehyde, which is hydrogenated again by the catalyst, thus completing the reduction process. In the present study, examination of the reaction mixtures by 1H NMR spectroscopy gave no evidence of the presumed hemiacetal oraldehyde intermediates of ester hydrogenation, ethanoldehydrogenation reactions, or the reaction shown in Scheme 2. It is likely that no free organic intermediate, hemiacetal or aldehyde, is released into the reaction solution during the reactions catalyzed by the SNS complexes presented herein.
",0,US10112887-20181030.txt
"A tentative mechanism for the base-free hydrogenation of ethyl acetate catalyzed by 6 is presented in Scheme 3. Free energies for all of the intermediates shown in Scheme 3 were calculated in ethyl acetate using the M06-L functional. Among the proposed key steps is the insertion of ethylacetate into a Ru—H bond of 7, to afford Int 1, which is analogous to the hemiacetaloxide formation in the reaction of trans-[RuH 2 {(R)-BINAP}{(R,R)-dpen}] with g-butyrolactone, as documented by Bergens et al.[7g] Inspection of the DFT-optimized structure of Int 1 revealed an interesting feature:Int 1 has a six-membered cycle formed by the H—N—Ru—OCH(Me)-OEt groups and closed by an NH—O hydrogen bond (d O-H =1.92 Å). The single C—O bond of Int 1 is elongated to 1.493 Å from the corresponding 1.345 Å distance in ethylacetate. Without wishing to be bound by theory, it is conceivable that intramolecular nucleophilic substitution in step b results in the formation of bis(ethoxide) Int 2, which rearranges in step c to afford the dihydrogen complex Int 3. Heterolytic splitting of the η 2 -H 2 ligand in step d gives Int 4. Ethanol elimination accompanied by H 2 coordination and heterolysis in steps e and f regenerate dihydride 7. The isolated complex 6.EtOH (a mer-SNS isomer of Int 4) is apparently a resting state of the catalyst. Formation of 6 EtOH from 7, ethyl acetate, and H 2 is favorable by ΔG=−6.2 kcalmol −1 , which is 6.7 kcalmol −1 more stable than Int 4.
",0,US10112887-20181030.txt
"Base has a tremendous accelerating effect on the hydrogenation rate. Without base, 6.EtOH (0.02 mol %) gave only 4% conversion into ethyl acetate in 2 h at 40° C. under H 2 (50 bar), which corresponds to TOF=100 −1 vs. TOF=4100 h −1 with NaOEt (1 mol %) in 1 h under otherwise identical conditions. According to Bergens et al,[13] base helps by labilizing the alkoxide intermediates (such as Int 2 and Int 4) for EtO − substitution, through deprotonation of the NH group.
",0,US10112887-20181030.txt
"In conclusion, this Example demonstrates the successful use of embodiments of the present catalysts based on the HN(C 2 H 4 SEt) 2 ligand. The air-stable complex [RuCl 2 (PPh 3 ){HN—(C 2 H 4 SEt) 2 }] (1) shows outstanding efficiency for the hydrogenation of a broad range of substrates with C═X bonds (esters, ketones, imines) as well as for the acceptorless dehydrogenative coupling of ethanol to ethyl acetate. This study has demonstrated that the phosphorus groups of Noyori-type catalysts can be successfully replaced by sulfide groups, thus overcoming the many drawbacks of working with phosphines and phosphine-based catalysts, such as high synthetic costs and the need for handling under inert atmosphere. Complex 1 is a practical and highly active green hydrogenation catalyst for substrates with C═X (X═O, N) bonds, and has a high potential to replace the use of main-group hydrides for the reduction of esters in the chemical industry and academic laboratories.
",0,US10112887-20181030.txt
"REFERENCES
",0,US10112887-20181030.txt
"[1] a) Comprehensive Organic Synthesis, Vol. 8 (Eds.: B. M. Trost, I. Fleming), Pergamon, New York, 1991; b) J. Seyden-Penne, Reductions by the Alumino- and Borohydride in Organic Synthesis, 2nd ed., Wiley-VCH, New York, 1997.
",0,US10112887-20181030.txt
"[2] P. Vogt, B. Bodnar, Spec. Chem. Mag. 2009, 29/7, 22-24.
",0,US10112887-20181030.txt
"[3] a) J. Zhang, G. Leitus, Y. Ben-David, D. Milstein, Angew. Chem. 2006, 118, 1131-1133; Angew. Chem. Int. Ed. 2006, 45, 1113-1115; b) E. Balaraman, C. Gunanathan, J. Zhang, L. J. W. Shimon, D. Milstein, Nat. Chem. 2011, 3, 609-614; c) E. Fogler, E. Balaraman, Y. Ben-David, G. Leitus, L. J. W. Shimon, D. Milstein, Organometallics 2011, 30, 3826-3833; d) C. Gunanathan, D. Milstein, Acc. Chem. Res. 2011, 44, 588-602; e) D. Milstein, E. Balaraman, C. Gunanathan, B. Gnanaprakasam, J. Zhang, WO 2012/052996A2, 2012.
",0,US10112887-20181030.txt
"[4] a) L. A. Saudan, C. M. Saudan, C. Debieux, P. Wyss, Angew. Chem. 2007, 119, 7617-7620; Angew. Chem. Int. Ed. 2007, 46, 7473-7476; b) L. Saudan, P. Dupau, J.-J. Riedhauser, P. Wyss (Firmenich SA), WO 2006106483, 2006; c) L. Saudan, P. Dupau, J.-J. Riedhauser, P. Wyss (Firmenich SA), US 2010280273, 2010.
",0,US10112887-20181030.txt
"[5] a) W. Kuriyama, Y. Ino, O. Ogata, N. Sayo, T. Saitoa, Adv. Synth. Catal. 2010, 352, 92-96; b) Y. Ino, W. Kuriyama, O. Ogata, T. Matsumoto, Top. Catal. 2010, 53, 1019-1024; c) W. Kuriyama, T. Matsumoto, Y. Ino, O. Ogata, N. Saeki (Takasago Int. Co.), WO2011048727, 2011.
",0,US10112887-20181030.txt
"[6] a) D. Spasyuk, S. Smith, D. G. Gusev, Angew. Chem. 2012, 124, 2826-2829; Angew. Chem. Int. Ed. 2012, 51, 2772-2775; b) D. Spasyuk, D. G. Gusev, Organometallics 2012, 31, 5239-5242.
",0,US10112887-20181030.txt
"[7] a) Y. Sun, C. Koehler, R. Tan, V. T. Annibale, D. Song, Chem. Commun. 2011, 47, 8349-8351; b) F. Stempfle, D. Quinzler, I. Heckler, S. Mecking, Macromolecules 2011, 44, 4159-4166; c) M. J. Hanton, S. Tin, B. J. Boardman, P. Miller, J. Mol. Catal. A2011, 346, 70-78; d) W. W. N. O, A. J. Lough, R. H. Morris, Chem. Commun. 2010, 46, 8240-8242; e) T. Touge, T. Hakamata, H. Nara, T. Kobayashi, N. Sayo, T. Saito, Y. Kayaki, T. Ikariya, J. Am. Chem. Soc. 2011, 133, 14960-14963; f) M. Ito, T. Ootsuka, R. Watari, A. Shiibashi, A. Himizu, T. Ikariya, J. Am. Chem. Soc. 2011, 133, 4240-4242; g) S. Takebayashi, S. H. Bergens, Organometallics 2009, 28, 2349-2351; h) I. Carpenter, S. C. Eckelmann, M. T. Kuntz, J. A. Fuentes, M. B. France, M. L. Clarke, Dalton Trans. 2012, 41, 10136-10140; i) M. L. Clarke, Catal. Sci. Technol. 2012, 2, 2418-2423; j) W. W. N. O, R. H. Morris, ACS Catal. 2013, 3, 32-40.
",0,US10112887-20181030.txt
"[8] For recent reviews, see: a) C. Wang, X. F. Wu, J. L. Xiao, Chem. Asian J. 2008, 3, 1750-1770; b) S. Gladiali, E. Alberico, Chem. Soc. Rev. 2006, 35, 226-236; c) J. S. M. Samec, J. E. Backvall, P. G. Andersson, P. Brandt, Chem. Soc. Rev. 2006, 35, 237-248; d) T. Ikariya, K. Murata, R. Noyori, Org. Biomol. Chem. 2006, 4, 393-406; e) S. E. Clapham, A. Hadzovic, R. H. Morris, Coord. Chem. Rev. 2004, 248, 2201-2237; f) R. Noyori, Angew. Chem. 2002, 114, 2108-2123; Angew. Chem. Int. Ed. 2002, 41, 2008-2022.
",0,US10112887-20181030.txt
"[9] a) D. S. McGuinness, P. Wasserscheid, D. H. Morgan, J. T. Dixon, Organometallics 2005, 24, 552-556; b) M. Konrad, F. Meyer, K. Heinze, L. Zsolnai, J. Chem. Soc. Dalton Trans. 1998, 199-205.
",0,US10112887-20181030.txt
"[10] The mer-SNS complexes form isomers in solution. This is due to the different arrangements of the SEt groups relative to the SNS ligand plane. Two of the isomers have eclipsed SEt groups (arranged on one side of the SNS plane), and the third isomer has staggered SEt groups (occupying the opposite sides of the SNS plane).
",0,US10112887-20181030.txt
"[11] a) J. Zhang, G. Leitus, Y. Ben-David, D. Milstein, J. Am. Chem. Soc. 2005, 127, 10840-10841; b) J. Zhang, M. Gandelman, L. J. W. Shimon, D. Milstein, Dalton Trans. 2007, 107-113; c) J. Zhang, E. Balaraman, G. Leitus, D. Milstein, Organometallics 2011, 30, 5716-5724; d) C. Gunanathan, L. J. W. Shimon, D. Milstein, J. Am. Chem. Soc. 2009, 131, 3146-3147; e) C. del Pozo, M. Iglesias, F. S_nchez, Organometallics 2011, 30, 2180-2188; f) S. Musa, I. Shaposhnikov, S. Cohen, D. Gelman,
",0,US10112887-20181030.txt
"Angew. Chem. 2011, 123, 3595-3599; Angew. Chem. Int. Ed. 2011, 50, 3533-3537; g) M. Nielsen, A. Kammer, D. Cozzula, H. Junge, S. Gladiali, M. Beller, Angew. Chem. 2011, 123, 9767-9771; Angew. Chem. Int. Ed. 2011, 50, 9593-9597; h) M. Nielsen, H. Junge, A. Kammer, M. Beller, Angew. Chem. 2012, 124, 5809-5811; Angew. Chem. Int. Ed. 2012, 51, 5711-5713.
",0,US10112887-20181030.txt
"[12] A related transformation of a ruthenium isopropoxide into a hydride species, facilitated by isopropanol, has been studied; see: W. Baratta, M. Ballico, G. Esposito, P. Rigo, Chem. Eur. J. 2008, 14, 5588-5595.
",0,US10112887-20181030.txt
"[13] R. J. Hamilton, S. H. Bergens, J. Am. Chem. Soc. 2006, 128, 13700-13701; see also Ref. [7g].
",0,US10112887-20181030.txt
"Experimental
",0,US10112887-20181030.txt
"In all cases, the catalytic reactions were studied by 1 H NMR spectroscopy using approximately 0.65 mL samples taken from the reactions mixtures without dilution or mixing with other solvents. The NMR spectra were collected without 2H lock, using 0.3 μs 1H pulses and a 10 s acquisition time to ensure accurate integration of the peaks. Examples of typical dehydrogenation and hydrogenation procedures are given below.
",0,US10112887-20181030.txt
"Hydrogenation Using Complex 1.
",0,US10112887-20181030.txt
"In an argon glovebox, the required amount of a 1.9 mg/g solution of 1 in THF was added to the desired amount of base (tBuOK, MeOK, or EtOK). The catalyst solution was further mixed with the substrate (0.02-0.20 mol) and transferred into a stainless-steel Parr reactor (75 mL or 300 mL) equipped with a magnetic stir bar. The reactor was closed, taken out of the glovebox, tightened and connected to a hydrogen tank. After purging the line, the reactor was pressurized to p(H 2 )=725 psi (50 Bar) and disconnected from the H 2 source (with the exception of reactions conducted in the 300 mL reactor using 0.2 mol of substrate). Then, the reactor was placed in an oil bath preheated to the desired temperature. At the end of the reaction time, the reactor was moved into a cold water bath for 5 min and depressurized.
",0,US10112887-20181030.txt
"Ethanol Dehydrogenation.
",0,US10112887-20181030.txt
"In an argon glovebox, a 50 mL Schlenk tube equipped with a stir bar was charged with the required amounts of the catalyst and EtONa. Then, 4.61 g (0.1 mol) or 9.21 g (0.2 mol) of ethanol was added. After taking the stoppered flask out of the box, it was attached to a vacuum/Ar manifold. Under argon, the stopper was replaced by a finger condenser connected to a circulating refrigerated bath. When the temperature in the bath reached −10° C., the flask was placed in an oil bath preheated to 90° C. During dehydrogenation, the argon tank was kept closed and the H 2 gas produced passed through a mineral oil bubbler.
",0,US10112887-20181030.txt
"Crystal Structure Determination.
",0,US10112887-20181030.txt
"Single crystals of complexes 1 and 5 were grown by slow diffusion of hexanes into their saturated solutions in dichloromethane. Single crystals of complexes 6 and 7 were grown by slow diffusion of hexanes into their saturated solutions in toluene. The crystallographic data for complexes 1, 5, 6, and 7 were collected on a BrukerAPEX II QUAZAR equipped with the IμS™ X-ray Source generator, a Kappa Nonius goniometer and a Platinum 135 detector. Cell refinement and data reduction were done using SAINT. [SAINT (1999) Release 6.06; Integration Software for Single Crystal Data. Bruker AXS Inc., Madison, Wis., USA] An empirical absorption correction, based on the multiple measurements of equivalent reflections, was applied using the program SADABS. [Sheldrick, G. M. (1999). SADABS, Bruker Area Detector Absorption Corrections. Bruker AXS Inc., Madison, Wis., USA] The space group was confirmed by XPREP routine [XPREP (1997) Release 5.10; X-ray data Preparation and Reciprocal space Exploration Program. Bruker AXS Inc., Madison, Wis., USA] of SHELXTL. [SHELXTL (1997) Release 5.10; The Complete Software Package for Single Crystal Structure Determination. Bruker AXS Inc., Madison, Wis., USA] The structures were solved by direct-methods and refined by full-matrix least squares and difference Fourier techniques with SHELX-97 [(a) Sheldrick, G. M. (1997). SHELXS97, Program for the Solution of Crystal Structures. Univ. of Gottingen, Germany. (b) Sheldrick, G. M. (1997). SHELXL97, Program for the Refinement of Crystal Structures. University of Gottingen, Germany.] as a part of LinXTL [LinXTL is a local program and it can be obtained free of charge from http://sourceforge.net/projects/linxtl/] tool box. All non-hydrogen atoms were refined with anisotropic displacement parameters. Hydrogen atoms were set in calculated positions and refined as riding atoms with a common thermal parameter, except those of the NH, OH moieties and hydrides, which were positioned from residual peaks in the difference Fourier map. All publication materials (cif files validation and ORTEP drawings) were prepared using LinXTL and Platon [A. L. Spek, Acta Cryst. 2009, D65, 148-155] programs.
",0,US10112887-20181030.txt
"Computational Details.
",0,US10112887-20181030.txt
"All calculations were carried out in Gaussian 09 [Gaussian 09, Revision C.01, M. J. Frisch, G. W. Trucks, H. B. Schlegel, G. E. Scuseria, M. A. Robb, J. R. Cheeseman, G. Scalmani, V. Barone, B. Mennucci, G. A. Petersson, H. Nakatsuji, M. Caricato, X. Li, H. P. Hratchian, A. F. Izmaylov, J. Bloino, G. Zheng, J. L. Sonnenberg, M. Hada, M. Ehara, K. Toyota, R. Fukuda, J. Hasegawa, M. Ishida, T. Nakajima, Y. Honda, O. Kitao, H. Nakai, T. Vreven, J. A. Montgomery, Jr., J. E. Peralta, F. Ogliaro, M. Bearpark, J. J. Heyd, E. Brothers, K. N. Kudin, V. N. Staroverov, R. Kobayashi, J. Normand, K. Raghavachari, A. Rendell, J. C. Burant, S. S. Iyengar, J. Tomasi, M. Cossi, N. Rega, J. M. Millam, M. Klene, J. E. Knox, J. B. Cross, V. Bakken, C. Adamo, J. Jaramillo, R. Gomperts, R. E. Stratmann, O. Yazyev, A. J. Austin, R. Cammi, C. Pomelli, J. W. Ochterski, R. L. Martin, K. Morokuma, V. G. Zakrzewski, G. A. Voth, P. Salvador, J. J. Dannenberg, S. Dapprich, A. D. Daniels, Ö. Farkas, J. B. Foresman, J. V. Ortiz, J. Cioslowski, and D. J. Fox, Gaussian, Inc., Wallingford Conn., 2009.] (revision C.01) using the M06-L functional, [Y. Zhao, D. G. Truhlar, J. Chem. Phys. 2006, 125, 194101-194118] tight optimizations, and the ultrafine integration grid (a pruned 99,590 grid). The basis sets, listed by their corresponding Gaussian 09 keywords, included QZVP [This basis set is also known as def2-QZVP; F. Weigend, R. Ahlrichs, Phys. Chem. Chem. Phys. 2005, 7, 3297.] (with the corresponding ECP [The ECPs are available from the EMSL Basis Set Library (bse.pnl.gov)]) for Ru, and TZVP [A. Schaefer, C. Huber, R. Ahlrichs, J. Chem. Phys. 1994, 100, 5829-5835; This basis set is also known as def-TZVP (singly polarized).] for all other atoms. The following density fitting basis sets were employed: QZVP (Ru) and TZVP fit (all other atoms). The polarizable continuum model using the integral equation formalism (IEFPCM) was used for all calculations, with the radii and non-electrostatic terms of Truhlar and co-workers' SMD solvation model (scrf=smd). [A. V. Marenich, C. J. Cramer, D. G. Truhlar, J. Phys. Chem. B, 2009, 113, 6378-6396] The optimized geometries were verified to have no negative frequencies by frequency calculations, which also provided the enthalpies and free energies reported here. The free energies were calculated at 298.15 K under P=249 atm (for ethyl acetate), following the approach of Martin and co-workers. [R. L. Martin, P. J. Hay, L. R. Pratt, J. Phys. Chem. A 1998, 102, 3565; N. Sieffert, M. Bühl, Inorg. Chem. 2009, 48, 4622].
",0,US10112887-20181030.txt
"All publications, patents and patent applications mentioned in this Specification are indicative of the level of skill of those skilled in the art to which this invention pertains and are herein incorporated by reference to the same extent as if each individual publication, patent, or patent applications was specifically and individually indicated to be incorporated by reference.
",0,US10112887-20181030.txt
"The invention being thus described, it will be obvious that the same may be varied in many ways. Such variations are not to be regarded as a departure from the spirit and scope of the invention, and all such modifications as would be obvious to one skilled in the art are intended to be included within the scope of the following claims.
",0,US10112887-20181030.txt
"CLAIMS
",0,US10112887-20181030.txt
"1. A metal complex of Formula II and III   M(SN)pZa  II    M(SNS)Za  III   wherein: each Z is simultaneously or independently a hydrogen or halogen atom, a C1-C6 alkyl, a carbene group, a hydroxyl group, or a C1-C7 alkoxy radical, a nitrosyl (NO) group, CO, CNR (R=Alkyl, Aryl), nitrile, phosphite, phosphinite, or phosphine; M is a group 7, group 8, or group 9 transition metal; p is equal to 1 or 2, whereas a is equal to 1, 2, or 3; SN is a bidentate coordinated ligand of Formula IA, wherein the coordinating groups of the SN ligand consist of one thio group and one nitrogen group; SNS is a tridentate coordinated ligand of Formula IB, wherein the coordinating groups of the SNS ligand consist of two thio groups and one nitrogen group:      where the dotted lines simultaneously or independently indicate single or double bonds; R1, R2, R5, and R6 are each independently H, a substituted or unsubstituted linear or branched C1-C20 alkyl, a substituted or unsubstituted cyclic C3-C8 alkyl, or a substituted or unsubstituted C2-C20 alkenyl, a substituted or unsubstituted C5-C20 aryl, OR or NR2; or when taken together, R1 and R2 groups or R5 and R6 groups can form a saturated or partially saturated C5-C20 cycle; R3 and R4 are each independently H, a substituted or unsubstituted linear, branched or cyclic C1-C8 alkyl or alkenyl, a substituted or unsubstituted C5-C8 aromatic group, ester group; or, when taken together, R3 and R4 can form an optionally substituted saturated or partially saturated C5-C20 hetero-aromatic ring; R5 when taken together with R4 can form an optionally substituted saturated or partially saturated C5-C20 aromatic ring; R7 is H, a substituted or unsubstituted linear or branched C1-C8 alkyl, a substituted or unsubstituted cyclic C3-C8 alkyl, a substituted or unsubstituted C2-C20 alkenyl, or a substituted or unsubstituted C5-C20 aryl; and n, m, and q are simultaneously or independently 0, 1, or 2.
",0,US10112887-20181030.txt
"2. A process for dehydrogenation of a substrate comprising: treating the substrate with a catalytic amount of a metal complex of claim 1.
",0,US10112887-20181030.txt
"3. The process of claim 2, wherein the substrate comprises at least one alcohol moiety or wherein the substrate is a compound of the following Formula:    where R9 is a substituted or unsubstituted alkyl or a substituted or unsubstituted aryl, wherein R9 optionally comprises an amino group that undergoes dehydrogenation.
",0,US10112887-20181030.txt
"4. The process of claim 3, wherein the substrate comprises more than one hydroxyl moiety that undergoes dehydrogenation.
",0,US10112887-20181030.txt
"5. The process of claim 2, wherein the substrate and product pair of the dehydrogenation reaction is selected from the group consisting of:              Substrate Product         Alcohols Ester    Alcohol Aldehyde    Alcohol Ketone    Diol Lactone    amine + alcohol Amide    amine + alcohol substituted amine    amine + alcohol Imine    ammonia-borane aminoboranes    ammonia-borane Borazine    Amine Imine    Amines Guanidine    alcohol + thiol Thioester    Thiol alcohol + phosphine sulphoxide acyl phosphine.
",0,US10112887-20181030.txt
"6. A process for producing H2 comprising dehydrogenation of a substrate by treating the substrate with a catalytic amount of a metal complex of claim 1.
",0,US10112887-20181030.txt
"7. The process of claim 6, wherein the substrate comprises an alcohol, amine or thiol or wherein the substrate is ammonia-borane.
",0,US10112887-20181030.txt
"8. The process of claim 2, wherein the process does not require a hydrogen acceptor.
",0,US10112887-20181030.txt
"9. The process of claim 2, which is a homogeneous process.
",0,US10112887-20181030.txt
