,index,para,label,document,predictions
4796,4796,"Suitable star macromolecules may comprise surfactant-system thickening polymeric segments, such as P2, which may comprise a surfactant-system thickening homopolymerized segment or a surfactant-system thickening copolymerized segment comprising repeat units of monomeric residues of one or more, such as two or more, polymerized surfactant-system thickening monomers, and optionally, monomeric residues of one or more, such as two or more, polymerized hydrophobic or hydrophilic monomers. The surfactant-system thickening copolymerized segment may be a surfactant-system thickening segment block copolymeric segment, a surfactant-system thickening gradient copolymeric segment, or a surfactant-system thickening random copolymeric segment. In certain embodiments, the monomeric residues of the one or more, or two or more, polymerized hydrophobic or hydrophilic monomers are present in the surfactant-system thickening copolymeric segment. For example, the surfactant-system thickening copolymerized segment may be block, blocky, gradient, or random copolymeric segment comprising repeat units of monomeric residues of one or more, such as two or more, polymerized surfactant-system thickening monomers, and monomeric residues of one or more, such as two or more, polymerized hydrophobic monomers. For example, the surfactant-system thickening copolymerized segment may be block, blocky, gradient, or random copolymeric segment comprising repeat units of monomeric residues of one or more, such as two or more, polymerized surfactant-system thickening monomers, and monomeric residues of one or more, such as two or more, polymerized hydrophilic monomers. In certain embodiments, the surfactant-system thickening copolymerized segment may be block, blocky, gradient, or random copolymeric segment comprising repeat units of monomeric residues of one or more, such as two or more, polymerized surfactant-system thickening monomers, and monomeric residues of one or more, such as two or more, polymerized hydrophobic monomers, and monomeric residues of one or more, such as two or more, polymerized hydrophilic monomers.
",0,US10336848-20190702.txt,0
4797,4797,"Suitable star macromolecules may comprise hydrophobic polymeric segments, such as P4, which may comprise a hydrophobic homopolymeric segment or a hydrophobic copolymeric segment comprising repeat units of monomeric residues of one or more, such as two or more, polymerized hydrophobic monomers, for example, a hydrophobic segment block copolymeric segment, a hydrophobic segment blocky copolymeric segment, a hydrophobic gradient copolymeric segment, or a hydrophobic random copolymeric segment.
",0,US10336848-20190702.txt,0
4798,4798,"Suitable star macromolecules may comprise arms, for example, polymeric arms, covalently linked to the core of the star macromolecule. In certain embodiments, the arms of a star macromolecule may be covalently linked to the core of the star macromolecule via crosslinking, such as crosslinking with a crosslinker, for example, a hydrophobic difunctional crosslinker or a hydrophilic difunctional crosslinker. For example, arms of a star macromolecule, such as homopolymeric arms and block or blocky copolymeric arms of a mikto star macromolecule, may be covalently linked together to form a core by crosslinking an end of the arms with a crosslinker, such as with a hydrophobic difunctional crosslinker or a hydrophilic difunctional crosslinker.
",0,US10336848-20190702.txt,0
4799,4799,"Suitable star macromolecules may comprise arms of varying length and/or degree of polymerization. In certain embodiments, for example, a star macromolecule may comprise homopolymeric arms and block or blocky copolymeric arms, wherein the homopolymeric arms of a shorter length and/or a lesser degree of polymerization in relation to the block or blocky copolymeric arms. In certain embodiments, for example, a star macromolecule may comprise homopolymeric arms and block copolymeric arms, wherein the block or blocky copolymeric arms of a longer length and/or a greater degree of polymerization in relation to the homopolymeric arms. In certain embodiments, a star macromolecule may comprise hydrophilic homopolymeric arms and block copolymeric arms, comprising (i) hydrophobic polymeric segments distal to the star core and hydrophilic polymeric segments that are proximal to the core of the star, wherein a distal portion of the hydrophobic polymeric segments of the copolymeric arm extends beyond a distal portion of the hydrophilic homopolymeric arms, and (ii) surfactant-system thickening polymeric segments distal to the star core and hydrophilic polymeric segments that are proximal to the core of the star, wherein a distal portion of the surfactant-system thickening polymeric segments of the copolymeric arm extends beyond a distal portion of the hydrophilic homopolymeric arms. For example, a star macromolecule may comprise hydrophilic homopolymeric arms comprising polymerized hydrophilic monomeric residues and block copolymeric arms comprising (i) hydrophobic polymeric segments distal to the core of the star and hydrophilic polymeric segments that are proximal to the core of the star, wherein the distal hydrophobic polymeric segments extend beyond the most distal portion, in relation to the core, of the hydrophilic homopolymeric arms, and/or wherein a distal portion of the proximal hydrophilic polymeric segments of the copolymeric arm extend beyond the most distal portion, in relation to the core, of the hydrophilic homopolymeric arms, (ii) surfactant-system thickening polymeric segments distal to the core of the star and hydrophilic polymeric segments that are proximal to the core of the star, wherein the distal surfactant-system thickening polymeric segments extend beyond the most distal portion, in relation to the core, of the hydrophilic homopolymeric arms, and/or wherein a distal portion of the proximal hydrophilic polymeric segments of the copolymeric arm extend beyond the most distal portion, in relation to the core, of the hydrophilic homopolymeric arms.
",0,US10336848-20190702.txt,0
4800,4800,"In certain embodiments, a star macromolecule may comprise hydrophilic homopolymeric arms and block or blocky copolymeric arms, comprising (i) hydrophobic polymeric segments distal to the star core and hydrophilic polymeric segments that are proximal to the star core, wherein the degree of polymerization of the hydrophilic polymeric segments of the copolymeric arms are greater than, for example, greater than 20%, such as between 30% to 300%, between 40% to 250%, between 50% to 200%, between 75% to 250%, or between 100% to 500%, the degree of polymerization of the hydrophilic homopolymeric arms, such that a distal portion of the hydrophilic polymeric segments of the copolymeric arm extends beyond the a distal portion of the hydrophilic homopolymeric arms, and (ii) surfactant-system thickening polymeric segments distal to the star core and hydrophilic polymeric segments that are proximal to the star core, wherein the degree of polymerization of the hydrophilic polymeric segments of the copolymeric arms are greater than, for example, greater than 20%, such as between 30% to 300%, between 40% to 250%, between 50% to 200%, between 75% to 250%, or between 100% to 500%, the degree of polymerization of the hydrophilic homopolymeric arms, such that a distal portion of the hydrophilic polymeric segments of the copolymeric arms extends beyond the a distal portion of the hydrophilic homopolymeric arms.
",0,US10336848-20190702.txt,0
4801,4801,"In certain embodiments, a suitable star macromolecules may comprise a core and a plurality of polymeric arms, wherein the plurality of polymeric arms comprises: (i) at least a first polymeric arm comprising a hydrophilic polymeric segment, (ii) at least a second polymeric arm comprising a surfactant-system thickening polymeric segment distal to the core of the star and a hydrophilic polymeric segment proximal to the core of the star, and optionally (iii) at least a third polymeric arm comprising a hydrophobic polymeric segment distal to the core of the star and a hydrophilic polymeric segment proximal to the core of the star. One or more of the plurality of polymeric arms may be homopolymeric, copolymeric, block copolymeric, blocky copolymeric, gradient copolymeric, or random copolymeric polymeric arms, and may have the same or different degrees of polymerization. One or more of the polymeric segments within the plurality of polymeric arms may be homopolymeric, copolymeric, block copolymeric, blocky copolymeric, gradient copolymeric, or random copolymeric polymeric segments, and may have the same or different degrees of polymerization.
",0,US10336848-20190702.txt,0
4802,4802,"In certain embodiments, the hydrophilic polymeric segment of the at least first polymeric arm may be comprised of a plurality of monomeric residues of polymerized hydrophilic monomers, wherein the hydrophilic polymeric segment may have the same or different degree of polymerization and may be comprised of in the range of between 5 to 2000 monomeric residues of polymerized hydrophilic monomers, such as between 10 to 2000; between 50 to 500; between 50 to 400; between 50 to 300; between 50 to 200; between 100 to 250; between 125 to 175; between 150 to 300; between 300 to 800; between 400 to 800; between 500 to 800; between 600 to 800; between 600 to 1000; between 800 to 1500; between 1000 to 2000; between 1500 to 2000; or between 550 to 1000 monomeric residues.
",0,US10336848-20190702.txt,0
4803,4803,"In certain embodiments, the surfactant-system thickening polymeric segment of the at least second polymeric arm may be comprised of a plurality of monomeric residues of polymerized surfactant-system thickening monomers, wherein the surfactant-system thickening polymeric segment may have the same or different degree of polymerization and may be comprised of in the range of between 1 to 500 monomeric residues of polymerized surfactant-system thickening monomers, such as between 1 to 450; between 1 to 400; between 1 to 350; between 10 to 425; between 10 to 500; between 10 to 400; between 10 to 300; between 10 to 200; between 10 to 100; between 10 to 75; between 10 to 50; between 10 to 40; between 10 to 30; between 10 to 20; between 10 to 15; between 15 to 25; between 20 to 30; between 20 to 40; between 20 to 50; between 20 to 250; between 30 to 200; between 50 to 200; between 50 to 100; between 200 to 400; between 150 to 300; between 300 to 500; between 250 to 450; between 50 to 150; between 1 to 10; between 5 to 15; between 7 to 30; between 1 to 60; between 1 to 50; between 1 to 45; between 5 to 40; between 8 to 35; between 10 to 30; between 12 to 25; between 14 to 22; between 15 to 30; between 17 to 35; or between 5 to 20 monomeric residues. In certain embodiments, the hydrophilic polymeric segment of the at least second polymeric arm may be comprised of a plurality of monomeric residues of polymerized hydrophilic monomers, wherein the hydrophilic polymeric segment may have the same or different degree of polymerization and may be comprised of in the range of between 10 to 5000 monomeric residues of polymerized hydrophilic monomers, such as between 10 to 4000; between 10 to 3000; between 10 to 2000; between 10 to 1000; between 10 to 500; between 50 to 500; between 50 to 400; between 50 to 300; between 50 to 200; between 100 to 250; between 125 to 175; between 150 to 300; between 300 to 800; between 400 to 800; between 500 to 800; between 600 to 800; between 600 to 1000; between 800 to 1500; between 1000 to 2000; between 1500 to 2000; between 2000 to 5000; between 2500 to 4500; between 3000 to 5000; or between 550 to 1000 monomeric residues.
",0,US10336848-20190702.txt,0
4804,4804,"In certain embodiments, the hydrophobic polymeric segment of the at least third polymeric arm may be comprised of a plurality of monomeric residues of polymerized hydrophobic monomers, wherein the surfactant-system thickening polymeric segment may have the same or different degree of polymerization and may be comprised of in the range of between 1 to 500 monomeric residues of polymerized hydrophobic monomers, such as between 1 to 450; between 1 to 400; between 1 to 350; between 10 to 425; between 10 to 500; between 10 to 400; between 10 to 300; between 10 to 200; between 10 to 100; between 10 to 75; between 10 to 50; between 10 to 40; between 10 to 30; between 10 to 20; between 10 to 15; between 15 to 25; between 20 to 30; between 20 to 40; between 20 to 50; between 20 to 250; between 30 to 200; between 50 to 200; between 50 to 100; between 200 to 400; between 150 to 300; between 300 to 500; between 250 to 450; between 50 to 150; between 1 to 10; between 5 to 15; between 7 to 30; between 1 to 60; between 1 to 50; between 1 to 45; between 5 to 40; between 8 to 35; between 10 to 30; between 12 to 25; between 14 to 22; between 15 to 30; between 17 to 35; or between 5 to 20 monomeric residues. In certain embodiments, the hydrophilic polymeric segment of the at least third polymeric arm may be comprised of a plurality of monomeric residues of polymerized hydrophilic monomers, wherein the hydrophilic polymeric segment may have the same or different degree of polymerization and may be comprised of in the range of between 10 to 5000 monomeric residues of polymerized hydrophilic monomers, such as between 10 to 4000; between 10 to 3000; between 10 to 2000; between 10 to 1000; between 10 to 500; between 50 to 500; between 50 to 400; between 50 to 300; between 50 to 200; between 100 to 250; between 125 to 175; between 150 to 300; between 300 to 800; between 400 to 800; between 500 to 800; between 600 to 800; between 600 to 1000; between 800 to 1500; between 1000 to 2000; between 1500 to 2000; between 2000 to 5000; between 2500 to 4500; between 3000 to 5000; or between 550 to 1000 monomeric residues.
",0,US10336848-20190702.txt,0
4805,4805,"In certain embodiments, the polymeric segment may comprise in the range of between 5-100% of the monomeric residues of one or more polymerized monomers, for example, between 5-95%, such as between 5-90%; between 5-80%; between 5-75%; between 5-70%; between 5-60%; between 5-50%; between 5-40%; between 5-35%; between 5-30%; between 5-25%; between 5-20%; between 5-15%; between 5-10%; between 25-75%; between 50-100%; between 35-65%; or between 10-40% of the monomeric residues of one or more polymerized monomers.
",0,US10336848-20190702.txt,0
4806,4806,"In certain embodiments, the number of monomeric residues in P1 of a suitable star macromolecule may be represented by q1, and may have a value in the range of between 5 to 2000 monomeric residues, such as between 10 to 2000; between 50 to 500; between 50 to 400; between 50 to 300; between 50 to 200; between 100 to 250; between 125 to 175; between 150 to 300; between 300 to 800; between 400 to 800; between 500 to 800; between 600 to 800; between 600 to 1000; between 800 to 1500; between 1000 to 2000; between 1500 to 2000; or between 550 to 1000 monomeric residues.
",0,US10336848-20190702.txt,0
4807,4807,"In certain embodiments, the number of monomeric residues in P2 of a suitable star macromolecule may be represented by q2, and may have a value in the range of between 1 to 500 monomeric residues, such as between 1 to 450; between 1 to 400; between 1 to 350; between 10 to 425; between 10 to 500; between 10 to 400; between 10 to 300; between 10 to 200; between 10 to 100; between 10 to 75; between 10 to 50; between 10 to 40; between 10 to 30; between 10 to 20; between 10 to 15; between 15 to 25; between 20 to 30; between 20 to 40; between 20 to 50; between 20 to 250; between 30 to 200; between 50 to 200; between 50 to 100; between 200 to 400; between 150 to 300; between 300 to 500; between 250 to 450; between 50 to 150; between 1 to 10; between 5 to 15; between 7 to 30; between 1 to 60; between 1 to 50; between 1 to 45; between 5 to 40; between 8 to 35; between 10 to 30; between 12 to 25; between 14 to 22; between 15 to 30; between 17 to 35; or between 5 to 20 monomeric residues.
",0,US10336848-20190702.txt,0
4808,4808,"In certain embodiments, the number of monomeric residues in P3 of a suitable star macromolecule may be represented by q3, and may have a value in the range of between 10 to 5000 monomeric residues, such as between 10 to 4000; between 10 to 3000; between 10 to 2000; between 10 to 1000; between 10 to 500; between 50 to 500; between 50 to 400; between 50 to 300; between 50 to 200; between 100 to 250; between 125 to 175; between 150 to 300; between 300 to 800; between 400 to 800; between 500 to 800; between 600 to 800; between 600 to 1000; between 800 to 1500; between 1000 to 2000; between 1500 to 2000; between 2000 to 5000; between 2500 to 4500; between 3000 to 5000; or between 550 to 1000 monomeric residues.
",0,US10336848-20190702.txt,0
4809,4809,"In certain embodiments, the number of monomeric residues in P4 of a suitable star macromolecule may be represented by q4, and may have a value in the range of between 1 to 500 monomeric residues, such as between 1 to 450; between 1 to 400; between 1 to 350; between 5 to 500; between 5 to 300; between 5 to 100; between 10 to 425; between 10 to 500; between 10 to 400; between 10 to 300; between 10 to 200; between 10 to 100; between 10 to 75; between 10 to 50; between 10 to 40; between 10 to 30; between 10 to 20; between 10 to 15; between 15 to 25; between 20 to 30; between 20 to 40; between 20 to 50; between 20 to 250; between 30 to 100; between 30 to 50; between 30 to 200; between 50 to 200; between 50 to 100; between 200 to 400; between 150 to 300; between 300 to 500; between 250 to 450; between 50 to 150; between 1 to 10; between 5 to 15; between 7 to 30; between 1 to 60; between 1 to 50; between 1 to 45; between 5 to 40; between 8 to 35; between 10 to 30; between 12 to 25; between 14 to 22; between 15 to 30; between 17 to 35; or between 5 to 20 monomeric residues.
",0,US10336848-20190702.txt,0
4810,4810,"In certain embodiments, the number of monomeric residues in P5 of a suitable star macromolecule may be represented by q5, and may have a value in the range of between 10 to 5000 monomeric residues, such as between 10 to 4000; between 10 to 3000; between 10 to 2000; between 10 to 1000; between 10 to 500; between 50 to 500; between 50 to 400; between 50 to 300; between 50 to 200; between 100 to 250; between 125 to 175; between 150 to 300; between 300 to 800; between 400 to 800; between 500 to 800; between 600 to 800; between 600 to 1000; between 800 to 1500; between 1000 to 2000; between 1500 to 2000; between 2000 to 5000; between 2500 to 4500; between 3000 to 5000; or between 550 to 1000 monomeric residues.
",0,US10336848-20190702.txt,0
4811,4811,"Suitable star macromolecules may have a wide range of total number of arms, for example, a star macromolecule may comprise 5 arms or more. For example, a suitable star macromolecule may comprise a sum total of polymeric arms in the range of between 5 and 5000, such as between 10 to 5000; between 10 to 4000; between 10 to 3000; between 10 to 2000; between 10 to 1000; between 10 to 500; between 10 and 400; between 12 and 300; between 14 and 200; between 14 and 150; between 15 and 100; between 15 and 90; between 15 and 80; between 15 and 70; between 15 and 60; between 15 and 50; between 20 and 50; between 25 and 45; between 25 and 35; between 30 and 45; between 30 and 50; between 50 to 500; between 50 to 400; between 50 to 300; between 50 to 200; between 100 to 250; between 125 to 175; between 150 to 300; between 300 to 800; between 400 to 800; between 500 to 800; between 600 to 800; between 600 to 1000; between 800 to 1500; between 1000 to 2000; between 1500 to 2000; between 2000 to 5000; between 2500 to 4500; between 3000 to 5000; or between 550 to 1000 polymeric arms.
",0,US10336848-20190702.txt,0
4812,4812,"In certain embodiments, the at least first polymeric arms, for example, as provided in star macromolecules represented by Formulas A, B, C, or D, covalently attached to the core may be independently represented by r, and may have a value in the range of between 1 to 1000, such as between 2 and 1000; between 3 and 1000; between 4 and 1000; between 5 and 1000; between 10 to 1000; between 10 to 500; between 10 and 400; between 2 and 500; between 3 and 300; between 4 and 200; between 5 and 150; between 6 and 100; between 7 and 75; between 8 and 50; between 9 and 40; between 10 and 30; between 20 and 30; between 20 and 40; between 20 and 50; between 25 and 35; between 25 and 45; between 25 and 50; between 75 and 125; between 10 and 75; between 12 and 300; between 14 and 200; between 14 and 150; between 15 and 100; between 15 and 90; between 15 and 80; between 15 and 70; between 15 and 60; between 15 and 50; between 15 and 45; between 15 and 30; between 30 and 45; between 30 and 50; between 50 to 500; between 50 to 400; between 50 to 300; between 50 to 200; between 50 and 100; between 100 to 250; between 125 to 175; between 150 to 300; between 300 to 800; between 400 to 800; between 500 to 800; between 600 to 800; between 600 to 1000.
",0,US10336848-20190702.txt,0
4813,4813,"In certain embodiments, the at least second polymeric arms, for example, as provided in star macromolecules represented by Formulas A, B, C, or D, covalently attached to the core may be independently represented by s, and may have a value in the range of between 1 to 1000, such as between 2 and 1000; between 3 and 1000; between 4 and 1000; between 5 and 1000; between 10 to 1000; between 10 to 500; between 10 and 400; between 2 and 500; between 3 and 300; between 4 and 200; between 5 and 150; between 6 and 100; between 7 and 75; between 8 and 50; between 9 and 40; between 10 and 30; between 20 and 30; between 20 and 40; between 20 and 50; between 25 and 35; between 25 and 45; between 25 and 50; between 75 and 125; between 10 and 75; between 12 and 300; between 14 and 200; between 14 and 150; between 15 and 100; between 15 and 90; between 15 and 80; between 15 and 70; between 15 and 60; between 15 and 50; between 15 and 45; between 15 and 30; between 30 and 45; between 30 and 50; between 50 to 500; between 50 to 400; between 50 to 300; between 50 to 200; between 50 and 100; between 100 to 250; between 125 to 175; between 150 to 300; between 300 to 800; between 400 to 800; between 500 to 800; between 600 to 800; between 600 to 1000.
",0,US10336848-20190702.txt,0
4814,4814,"In certain embodiments, the at least third polymeric arms, for example, as provided in star macromolecules represented by Formulas B or D, covalently attached to the core may be independently represented by t, and may have a value in the range of between 0 to 1000, such as between 1 to 1000, between 2 and 1000; between 3 and 1000; between 4 and 1000; between 5 and 1000; between 10 to 1000; between 10 to 500; between 10 and 400; between 2 and 500; between 3 and 300; between 4 and 200; between 5 and 150; between 6 and 100; between 7 and 75; between 8 and 50; between 9 and 40; between 10 and 30; between 20 and 30; between 20 and 40; between 20 and 50; between 25 and 35; between 25 and 45; between 25 and 50; between 75 and 125; between 10 and 75; between 12 and 300; between 14 and 200; between 14 and 150; between 15 and 100; between 15 and 90; between 15 and 80; between 15 and 70; between 15 and 60; between 15 and 50; between 15 and 45; between 15 and 30; between 30 and 45; between 30 and 50; between 50 to 500; between 50 to 400; between 50 to 300; between 50 to 200; between 50 and 100; between 100 to 250; between 125 to 175; between 150 to 300; between 300 to 800; between 400 to 800; between 500 to 800; between 600 to 800; between 600 to 1000.
",0,US10336848-20190702.txt,0
4815,4815,"Suitable star macromolecules may have more than one arm type, such as two or more different arm types, where in a molar ratio of the different arm types may be between 40:1 and 1:40. In certain embodiments, a star macromolecule may comprise at least two different arm types, for example, at least a first polymeric arm, for example a hydrophilic polymeric arm or a polymeric arm represented by [(P1) q1 ], and at least a second polymeric arm, for example a polymeric arm comprising a surfactant-system thickening polymeric segment or a micelle-philic polymeric segment or a polymeric arm represented by -[(P3) q3 -(P2) q2 ], such as in star macromolecules represented by Formulas A or C, and the molar ratio of the two different arm types may be in the range of between 40:1 to 1:40; such as between 40:1 to 2:1, between 35:1 to 2:1; between 30:1 to 2:1; between 25:1 to 2:1; between 20:1 to 2:1; between 15:1 to 2:1; between 10:1 to 2:1; between 9:1 to 2:1; between 8:1 to 2:1; between 7:1 to 2:1; between 7:3 to 2:1; between 7:5 to 2:1; between 4:5 to 2:1; between 6:1 to 2:1; between 5:1 to 2:1; between 4:1 to 2:1; between 3:1 to 2:1; between 2:1 to 1:1; between 8:1 to 3:1; between 7:1 to 2:1; between 5:1 to 3:1; between 4:1 to 3:1; between 2:1 to 40:1; between 2:1 to 35:1; between 2:1 to 30:1; between 2:1 to 25:1; between 2:1 to 20:1; between 2:1 to 15:1; between 2:1 to 10:1; between 2:1 to 9:1; between 2:1 to 8:1; between 2:1 to 7:1; between 2:1 to 7:3; between 2:1 to 7:5; between 2:1 to 4:5; between 2:1 to 6:1; between 2:1 to 5:1; between 2:1 to 4:1; between 2:1 to 3:1; between 1:1 to 2:1; between 3:1 to 8:1; between 2:1 to 7:1; between 3:1 to 5:1; or between 3:1 to 4:1.
",0,US10336848-20190702.txt,0
4816,4816,"Suitable star macromolecules may have more than one arm type, such as three or more different arm types, where in a molar ratio of the different arm types may be between 40:1 and 1:40. In certain embodiments, a star macromolecule may comprise at least three different arm types, for example, at least a first polymeric arm, for example a hydrophilic polymeric arm or a polymeric arm represented by [(P1) q1 ], at least a second polymeric arm, for example a polymeric arm comprising a surfactant-system thickening polymeric segment or a micelle-philic polymeric segment or a polymeric arm represented by -[(P3) q3 -(P2) q2 ], and at least a third polymeric arm, for example a polymeric arm comprising a hydrophobic polymeric segment or a polymeric arm represented by -[(P5) q5 -(P4) q4 ], such as in star macromolecules represented by Formulas B or D, and the molar ratio of the three different arm types may include (i) a molar ratio of the at least first polymeric arms to the at least second polymeric arms; (ii) a molar ratio of the at least first polymeric arms to the at least third polymeric arms; and/or (iii) a molar ratio of the at least first polymeric arms to the sum of the at least second polymeric arms and the at least third polymeric arms, and each of these molar ratios may independently be in the range of between 40:1 and 1:40; such as between 40:1 to 2:1, between 35:1 to 2:1; between 30:1 to 2:1; between 25:1 to 2:1; between 20:1 to 2:1; between 15:1 to 2:1; between 10:1 to 2:1; between 9:1 to 2:1; between 8:1 to 2:1; between 7:1 to 2:1; between 7:3 to 2:1; between 7:5 to 2:1; between 4:5 to 2:1; between 6:1 to 2:1; between 5:1 to 2:1; between 4:1 to 2:1; between 3:1 to 2:1; between 2:1 to 1:1; between 8:1 to 3:1; between 7:1 to 2:1; between 5:1 to 3:1; between 4:1 to 3:1; between 2:1 to 40:1; between 2:1 to 35:1; between 2:1 to 30:1; between 2:1 to 25:1; between 2:1 to 20:1; between 2:1 to 15:1; between 2:1 to 10:1; between 2:1 to 9:1; between 2:1 to 8:1; between 2:1 to 7:1; between 2:1 to 7:3; between 2:1 to 7:5; between 2:1 to 4:5; between 2:1 to 6:1; between 2:1 to 5:1; between 2:1 to 4:1; between 2:1 to 3:1; between 1:1 to 2:1; between 3:1 to 8:1; between 2:1 to 7:1; between 3:1 to 5:1; or between 3:1 to 4:1.
",0,US10336848-20190702.txt,0
4817,4817,"Suitable star macromolecules, such as those represented by Formulas A, B, C, or D, may have one or more different types of surfactant-system thickening polymeric arms covalently attached to the core. In certain embodiments, suitable star macromolecules may have 2 or more different types of surfactant-system thickening polymeric arms covalently attached to the core, such as in the range of between 1 to 500; between 2 to 450; between 2 to 300; between 2 to 200; between 2 to 100; between 2 to 50; between 1 to 100; between 1 to 20; between 1 to 75; between 10 to 400; between 15 to 200; between 100 to 500; between 250 to 500; between 300 to 500; between 40 to 80; between 125 to 325; between 100 to 200; or between 15 to 150 different types of surfactant-system thickening polymeric arms covalently attached to the core; each surfactant-system thickening polymeric arm covalently attached to the core is a different arm type.
",0,US10336848-20190702.txt,0
4818,4818,"Suitable star macromolecules may include, but is not limited to, comprising at least one polymeric arm having a molecular weight of greater than 1,000 g/mol, such as greater than 5,000 g/mol. For example, a star macromolecule may comprise at least one polymeric arm, such as at least two, at least three, or a plurality of polymeric arms, having a molecular weight of between 1,000 g/mol and 400,000 g/mol, such as between 2,000 g/mol and 300,000 g/mol; 5,000 g/mol and 200,000 g/mol; 5,000 g/mol and 100,000 g/mol; 5,000 g/mol and 75,000 g/mol; 5,000 g/mol and 60,000 g/mol; 5,000 g/mol and 50,000 g/mol; 10,000 g/mol and 100,000 g/mol; 10,000 g/mol and 150,000 g/mol; between 10,000 g/mol and 125,000 g/mol; between 10,000 g/mol and 100,000 g/mol; between 10,000 g/mol and 90,000 g/mol; between 10,000 g/mol and 80,000 g/mol; between 10,000 g/mol and 70,000 g/mol; between 50,000 g/mol and 60,000 g/mol; between 50,000 g/mol and 70,000 g/mol; between 10,000 g/mol and 40,000 g/mol; between 10,000 g/mol and 30,000 g/mol; between 10,000 g/mol and 20,000 g/mol; between 20,000 g/mol and 175,000 g/mol; between 20,000 g/mol and 100,000 g/mol; between 20,000 g/mol and 75,000 g/mol; between 20,000 g/mol and 50,000 g/mol; between 15,000 g/mol and 45,000 g/mol; or between 15,000 g/mol and 30,000 g/mol.
",0,US10336848-20190702.txt,0
4819,4819,"In certain embodiments, suitable star macromolecules may have a molecular weight of greater than 5,000 g/mol, such as greater than 25,000 g/mol; greater than 50,000 g/mol; or greater than 100,000 g/mol; for example, between 5,000 g/mol and 10,000,000 g/mol, such as between 25,000 g/mol and 7,000,000 g/mol; between 50,000 g/mol and 5,000,000 g/mol; 20,000 g/mol and 1,000,000 g/mol; between 50,000 g/mol and 1,500,000 g/mol; between 100,000 g/mol and 500,000 g/mol; between 100,000 g/mol and 1,000,000 g/mol; between 100,000 g/mol and 2,000,000 g/mol; between 100,000 g/mol and 2,500,000 g/mol; between 125,000 g/mol and 1,750,000 g/mol; between 150,000 g/mol and 1,750,000 g/mol; between 200,000 g/mol and 1,500,000 g/mol; between 225,000 g/mol and 1,250,000 g/mol; between 125,000 g/mol and 1,000,000 g/mol; between 125,000 g/mol and 900,000 g/mol; between 125,000 g/mol and 800,000 g/mol; between 125,000 g/mol and 700,000 g/mol; between 150,000 g/mol and 650,000 g/mol; between 200,000 g/mol and 500,000 g/mol; between 200,000 g/mol and 600,000 g/mol; between 225,000 g/mol and 650,000 g/mol; between 250,000 g/mol and 550,000 g/mol; between 350,000 g/mol and 500,000 g/mol; between 300,000 g/mol and 500,000 g/mol; between 350,000 g/mol and 750,000 g/mol; 750,000 g/mol and 10,000,000 g/mol; 1,250,000 g/mol and 8,000,000 g/mol; 2,500,000 g/mol and 5,000,000 g/mol; 4,000,000 g/mol and 6,000,000 g/mol; or 5,000,000 g/mol and 10,000,000 g/mol.
",0,US10336848-20190702.txt,0
4820,4820,"Suitable arms of a star macromolecule may include, but is not limited to, arms having an HLB value of at least 17 (wherein the HLB is calculated per the formula set forth in the test procedures). For example, a suitable arm of a star macromolecule may have an HLB value of greater than 17.25, such as greater than 18.5; at least 19; between 17.5 to 20; between 17.5 to 19.5; between 18 to 20; between 18.5 to 20; between 19 to 20; between 19.5 to 20; between 18 to 19.5; between 18.5 to 19.75; between 18.2 to 19.2; or between 18.75 to 19.5.
",0,US10336848-20190702.txt,0
4821,4821,"Suitable hydrophobic polymeric segments of a copolymeric arm of a star macromolecule may include, but is not limited to, hydrophobic polymeric segments having an HLB value of less than 8. For example, a suitable hydrophobic polymeric segment may have an HLB value of less than 7, such as less than 6; less than 5; less than 4; less than 3; less than 2; or about 1.
",0,US10336848-20190702.txt,0
4822,4822,"Suitable arms of a star macromolecule may include, but is not limited to, arms having a polydispersity index (PDI) value of less than 3.0. For example, a suitable arm of a star macromolecule may have PDI value of less than 2.5, such as less than 2.25; less than 2.0; less than 1.7; between 1.0 to 3.0, such as between 1.0 and 2.5; between 1.0 and 2.3; between 1.0 and 2.0; between 1.0 and 1.9; between 1.0 and 1.8; between 1.0 and 1.7; between 1.0 and 1.6; between 1.0 and 1.5; between 1.0 and 1.4; between 1.0 and 1.3; between 1.0 and 1.2; between 1.0 and 1.1; between 1.05 and 1.75; between 1.1 and 1.7; between 1.15 and 1.65; or between 1.15 and 1.55.
",0,US10336848-20190702.txt,0
4823,4823,"Suitable star macromolecules may have a single peak in a GPC curve with a polydispersity index (PDI) above 1.0 and below 3.5. For example, a suitable star macromolecule may have a PDI of less than 3.5, such as less than 3, less than 2.5, less than 2.0, or less than 1.7. For example, a suitable star macromolecule may have a PDI of between 1.0 to 3.5, such as between 1.0 and 3.25; between 1.0 and 3.0; between 1.0 and 2.7; between 1.0 and 2.5; between 1.5 and 2.4; between 1.0 and 1.9; between 1.0 and 1.8; between 1.0 and 1.7; between 1.0 and 1.6; between 1.0 and 1.5; between 1.0 and 1.4; between 1.0 and 1.3; between 1.0 and 1.2; between 1.0 and 1.1; between 1.05 and 1.75; between 1.1 and 1.7; between 1.15 and 1.65; between 1.15 and 1.55; between 1.7 and 2.3.
",0,US10336848-20190702.txt,0
