,para,label,document,predictions
2412,"1H NMR of GLP-43: CDCl3, δ 1.49 (brs, 2H, CH2), 1.55 (brs, 6H, 2CH2, 2 CH), 1.60 (brs, 4H, 2CH2), 2.22 (br, 1H, NH—CH2), 2.28 (brs, 2H, CH2), 3.36 (brs, 2H, CH2), 4.81 (brs, 1H, OH), 7.28-7.29 (d, 2H, Arom-H), 7.53-7.54 (d, 2H, Arom-H) 10.53 (brs, 1H, NH).
",2,US10654800B1.txt,0
2413,"1H NMR of GLP-53: CDCl3, δ 1.52 (br, t, 2H, CH2), 1.62-1.63 (br, d, 6H, 2CH2, 2 CH), 1.66 (brs, 4H, 2CH2), 2.23 (brs, 1H, NH—CH2), 2.27 (brs, 2H, CH2), 3.43 (brs, 2H, CH2), 4.42-4.46 (d, 2H, N—CH 2 -Ph), 7.26-7.29 (m, 3H, Arom-H), 7.32-7.35 (m, 2H, Arom-H) 7.79 (br, t, 1H, —CO—NH—CH2).
",2,US10654800B1.txt,0
2414,"1H NMR of GLP-54: CDCl3, δ 1.49 (br, t, 2H, CH2), 1.54 (br, d, 6H, 2CH2, 2 CH), 1.67 (brs, 4H, 2CH2), 2.23 (brs, 1H, NH—CH2), 2.27 (brs, 2H, CH2), 3.41 (brs, 2H, CH2), 4.42-4.46 (d, 2H, N—CH 2 -Ph), 7.00-7.03 (d, 2H, Arom-H), 7.25-7.27 (d, 2H, Arom-H) 7.74 (br, t, 1H, —CO—NH—CH2).
",2,US10654800B1.txt,0
2415,"1H NMR of GLP-59: CDCl3, δ 1.37 (brs, 2H, CH2), 1.43 (br, 3H, CH+CH2) 1.47-1.50 (br, m, 1H, CH2), 1.56-1.58 (br, m, 2H, CH2), 1.62-1.64 (br, m, 2H, CH2), 2.03 (brs, 1H, NH—CH2), 2.21 (brs, 2H, CH2), 2.83-2.85 (t, 2H, CH 2 Ph), 3.2 (d, 2H, N—CH 2—CH 2), 3.53-3.56, (q, 2H, N—CH 2 —CH2), 7.21-7.25 (m, 3H, Arom-H), 7.30-7.33 (m, 2H, Arom-H), 7.59 (br, t, 1H, CO—NH).
",2,US10654800B1.txt,0
2416,"1H NMR of GLP-60: CDCl3, δ 1.45 (brs, 2H, CH2), 1.49 (brs, 6H, 2CH2, 2 CH), 1.56 (brs, 4H, 2CH2), 2.05 (brs, 2H, CH2), 2.29 (br, 1H, NH—CH2), 3.35 (s, 2H, CH2), 4.58 (brs, 1H, OH), 6.80-6.83 (m, 2H, Arom-H), 7.40-7.43 (d, 2H, Arom-H), 9.34 (brs, 1H, OH), 9.44 (s, 1H, NH).
",2,US10654800B1.txt,0
2417,"1H NMR of GLP-73: DMSO-d6, δ 0.85-0.88 (t, 1H, NH—CH2), 1.25 (brs, 1H, CH2), 1.42 (brs, 2H, CH2), 1.48 (brs, 9H, 4CH2+CH), 2.14 (brs, 2H, CH2), 3.4 (brs, 1H, OH), 3.44 (s, 2H, CH2), 7.46 (s, 1H, Arom-H).
",2,US10654800B1.txt,0
2418,"1H NMR of GLP-107: DMSO-d6, δ 1.43 (brs, 2H, CH2), 1.47 (brs, 6H, 2CH2, 2 CH), 1.52 (brs, 4H, 2CH2), 2.13 (brs, 2H, CH2), 2.34 (br, 1H, NH—CH2), 3.22 (brs, 2H, CH2), 4.50 (brs, 1H, OH), 6.46-6.49 (dd, 1H, Arom-H), 6.94-6.95 (d, 1H, Arom-H) 7.07-7.10 (d, 1H, Arom-H), 7.24 (s, 1H, Arom-H), 9.43 (brs, 1H, OH), 9.72 (s, 1H, NH).
",2,US10654800B1.txt,0
2419,"1H NMR of GLP-110: DMSO-d6, δ 1.57-1.59 (br, d, 3H, 3CH), 1.66-1.68 (br, d, 3H, 3CH), 1.90 (brs, 6H, 3CH2), 2.13 (br, 1H, 3CH), 4.02-4.04 (t, 2H, CH2), 7.59-7.60 (m, 2H, Arom-H), 7.92-7.94 (m, 1H, Arom-H), 8.12-8.13 (d, 1H, Arom-H) 9.11 (br, s, 1H, NH), 11.62 (s, 1H, NH).
",2,US10654800B1.txt,0
2420,"1H NMR of GLP-111: DMSO-d6, δ 1.56-1.57 (br, m, 9H, 3CH2), 1.61-1.63 (br, m, 2H, CH2), 2.01 (brs, 4H, CH2), 2.36 (br, 1H, NH—CH2), 3.22 (brs, 2H, CH2), 5.77 (s, 1H, OH), 6.44-6.46 (dd, 1H, Arom-H), 6.92-6.93 (dd, 1H, Arom-H) 7.06-7.09 (t, 1H, Arom-H), 7.21-7.22 (t, 1H, Arom-H), 9.40 (br, s, 1H, NH), 9.74 (br, s, 1H, NH).
",2,US10654800B1.txt,0
2421,"1H NMR of GLP-112: DMSO-d6, δ 1.56-1.58 (br, d, 3H, 3CH), 1.65-1.67 (br, d, 3H, 3CH), 1.90 (brs, 6H, 3CH2), 2.12 (br, 1H, 3CH), 3.99 (br, 2H, CH2), 6.40-6.443 (dt, 1H, Arom-H), 7.70-7.72 (dt, 1H, Arom-H), 9.11 (br, s, 1H, NH), 11.37 (s, 1H, NH).
",2,US10654800B1.txt,0
2422,"1H NMR of GLP-117: DMSO-d6, δ 1.59-1.80 (br, m, 12H, 6CH2), 2.01 (br, s, 3H, 3CH), 3.31 (br, s, 2H, CH2), 4.63 (br, s, 1H, NH), 7.47-7.48 (d, 1H, Arom-H), 8.15-8.20 (dd, 1H, Arom-H) 8.67-8.68 (d, 1H, Arom-H), 11.08 (s, 1H, NH).
",2,US10654800B1.txt,0
2423,"1H NMR of GLP-118: DMSO-d6, δ 1.58-1.69 (m, 3H, 3CH2), 1.89 (br, s, 6H, 3 CH2), 2.01 (s, 3H, 3CH), 4.01-4.03 (t, 1H, NH), 4.64 (br, s, 1H, CH2), 7.66-7.68 (dd, 1H, Arom-H), 7.84-7.85 (d, 2H, Arom-H), 7.92-7.94 (dd, 1H, Arom-H) 9.04 (s, 1H, NH).
",2,US10654800B1.txt,0
2424,"1H NMR of GLP-119: DMSO-d6, δ 1.53-1.62 (m, 12H, 6 CH2), 2.01 (br, s, 3H, 3CH), 3.28 (br, s, 2H, CH2), 3.39 (br, s, 1H, NH), 7.10-7.13 (m, 1H, Arom-H), 7.78-7.81 (m, 1H, Arom-H) 8.10-8.11 (d, 1H, Arom-H), 8.31-8.32 (m, 1H, Arom-H), 10.18 (s, 1H, NH—CO).
",2,US10654800B1.txt,0
2425,"1H NMR of GLP-120: DMSO-d6, δ 1.55-1.64 (m, 12H, 6CH2), 2.03 (br, s, 3H, 3CH), 2.13 (s, 6H, 2CH3), 3.27 (br, s, 2H, CH2), 3.38 (br, s, 1H, NH), 7.10 (s, 3H, Arom-H), 9.31 (s, 1H, NH—CO).
",2,US10654800B1.txt,0
2896,"(Example 1) Production of the Compound Represented by Formula (I-1)
",0,US20180002276A1.txt,2
2897,"<img> id-US20180002276A1-20180104-C00098.TIF </img><img> id-US20180002276A1-20180104-C00099.TIF </img>
",0,US20180002276A1.txt,1
2898,"To a reaction container, 5.00 g of the compound represented by Formula (I-1-1), 10.00 g of potassium carbonate, 6.10 g of the compound represented by Formula (I-1-2), and 100 mL of dimethylformamide were added. The resulting mixture was stirred at 85° C. for 6 hours. The mixture was diluted with hexane and then washed with a saline solution. Subsequently, purification was performed by column chromatography. Hereby, 3.21 g of the compound represented by Formula (I-1-3) was prepared.
",2,US20180002276A1.txt,1
2900,"To a reaction container, 7.5 g of the compound represented by Formula (I-1-5), 1.45 g of the compound represented by Formula (I-1-6), 100 mL of tetrahydrofuran, and 100 mL of ethanol were added. After the resulting mixture had been stirred, the solvent was distilled away and dispersion washing was then performed with methanol. Subsequently, purification was performed by column chromatography and recrystallization. Hereby, 7.52 g of the compound represented by Formula (I-1) was prepared.
",2,US20180002276A1.txt,1
2903,"<img> id-US20180002276A1-20180104-C00100.TIF </img>
",1,US20180002276A1.txt,0
2904,"The compounds represented by Formula (I-61-1) to (I-61) were prepared as in Example 1.
",1,US20180002276A1.txt,0
2908,"The compounds represented by Formula (I-67-1) to (I-67) were prepared as in Example 1. MS (m/z): 1167 [M++1]
",1,US20180002276A1.txt,0
2909,"(Example 4) Production of the Compound Represented by Formula (I-93)
",0,US20180002276A1.txt,2
2910,"<img> id-US20180002276A1-20180104-C00102.TIF </img>
",0,US20180002276A1.txt,1
2911,"To a reaction container, 5.0 g of the compound represented by Formula (I-93-1), 3.2 g of magnesium chloride, 2.0 g of para-formaldehyde, 20 mL of triethylamine, and 80 mL of acetonitrile were added. While the resulting mixture was stirred at 60° C., para-formaldehyde was further added to the mixture as needed. The mixture was diluted with ethyl acetate and then washed with 5%-hydrochloric acid and subsequently with a saline solution. Then, purification was performed by column chromatography (silica gel, dichloromethane/hexane). Hereby, 5.3 g of the compound represented by Formula (I-93-2) was prepared.
",2,US20180002276A1.txt,1
2914,"In a nitrogen atmosphere, 4.2 g of the compound represented by Formula (I-93-6), 0.9 g of diisopropylethylamine, and 40 mL of dichloromethane were added to a reaction container. While the resulting mixture was cooled with ice, 0.7 g of acryloyl chloride was added dropwise to the mixture. The mixture was subsequently stirred at room temperature for eight hours. After the mixture had been washed with 1%-hydrochloric acid and then with a saline solution and the solvent had been distilled away subsequently, dispersion washing (methanol) was performed. Then, purification was performed by column chromatography (silica gel, dichloromethane) and recrystallization (dichloromethane/methanol). Hereby, 3.5 g of the compound represented by Formula (I-93) was prepared.
",2,US20180002276A1.txt,1
2916,"(Example 5) Production of the Compound Represented by Formula (I-105)
",0,US20180002276A1.txt,2
2917,"<img> id-US20180002276A1-20180104-C00103.TIF </img><img> id-US20180002276A1-20180104-C00104.TIF </img><img> id-US20180002276A1-20180104-C00105.TIF </img><img> id-US20180002276A1-20180104-C00106.TIF </img>
",0,US20180002276A1.txt,1
2918,"In a nitrogen atmosphere, 10.0 g of the compound represented by Formula (I-105-1), 6.0 g of triethylamine, and 40 mL of tetrahydrofuran were added to a reaction container. While the resulting mixture was cooled with ice, 6.4 g of ethyl chloroformate was added dropwise to the mixture. The mixture was then stirred at room temperature for one hour. The precipitate was filtered away. In a nitrogen atmosphere, 2.2 g of sodium borohydride and 10 mL of tetrahydrofuran were added to another reaction container. While the resulting mixture was cooled with ice, the filtrate prepared above was added dropwise to the mixture. A liquid mixture of 40 mL of methanol and 10 mL of water was added dropwise to the mixture. The mixture was subsequently stirred at room temperature for three hours. After 20 mL of 10%-hydrochloric acid had been added to the mixture, extraction was performed with ethyl acetate. Then, purification was performed by column chromatography (silica gel, hexane/ethyl acetate). Hereby, 7.4 g of the compound represented by Formula (I-105-2) was prepared.
",2,US20180002276A1.txt,1
2930,"(Example 6) Production of the Compound Represented by Formula (I-106)
",0,US20180002276A1.txt,2
2931,"<img> id-US20180002276A1-20180104-C00107.TIF </img><img> id-US20180002276A1-20180104-C00108.TIF </img><img> id-US20180002276A1-20180104-C00109.TIF </img>
",0,US20180002276A1.txt,1
2932,"In a nitrogen atmosphere, 20.0 g of the compound represented by Formula (I-106-1), 8.8 g of tert-butyl alcohol, 1.3 g of N,N-dimethylaminopyridine, and 100 mL of dichloromethane were added to a reaction container. While the resulting mixture was cooled with ice, 16.3 g of diisopropylcarbodiimide was added dropwise to the mixture. The mixture was then stirred at room temperature for eight hours. After the precipitate had been filtered away, the filtrate was washed with 5%-hydrochloric acid and subsequently with a saline solution. Then, purification was performed by column chromatography (silica gel, dichloromethane). Hereby, 20.8 g of the compound represented by Formula (I-106-2) was prepared.
",2,US20180002276A1.txt,1
2939,"In a nitrogen atmosphere, 5.5 g of the compound represented by Formula (I-106-9), 6.9 g of the compound represented by Formula (I-106-10), 0.8 g of N,N-dimethylaminopyridine, and 200 mL of dichloromethane were added to a reaction container. While the resulting mixture was cooled with ice, 4.1 g of diisopropylcarbodiimide was added dropwise to the mixture, which was then stirred at room temperature for 10 hours. After the precipitate had been filtered away, the filtrate was washed with 1%-hydrochloric acid, with water, and subsequently with a saline solution. After recrystallization (dichloromethane/methanol) had been performed, purification was performed by column chromatography (silica gel, dichloromethane) and recrystallization (dichloromethane/methanol). Hereby, 8.4 g of the compound represented by Formula (I-106-11) was prepared.
",2,US20180002276A1.txt,1
2942,"In a nitrogen atmosphere, 4.2 g of the compound represented by Formula (I-106-15), 0.6 g of diisopropylethylamine, and 50 mL of dichloromethane were added to a reaction container. While the resulting mixture was cooled with ice, 0.4 g of acryloyl chloride was added dropwise to the mixture, which was then stirred at room temperature for 8 hours. After washing with 1%-hydrochloric acid and subsequently with a saline solution and reprecipitation (methanol) had been performed, purification was performed by column chromatography (silica gel, dichloromethane) and recrystallization (dichloromethane/methanol). Hereby, 3.5 g of the compound represented by Formula (I-106) was prepared.
",2,US20180002276A1.txt,1
2946,"(Example 7) Production of the Compound Represented by Formula (I-107)
",0,US20180002276A1.txt,2
2947,"<img> id-US20180002276A1-20180104-C00110.TIF </img><img> id-US20180002276A1-20180104-C00111.TIF </img>
",0,US20180002276A1.txt,1
2948,"In a nitrogen atmosphere, 10.0 g of the compound represented by Formula (I-107-1), 9.2 g of diisopropylethylamine, and 60 mL of dichloromethane were added to a reaction container. While the resulting mixture was cooled with ice, 5.9 g of acryloyl chloride was added dropwise to the mixture, which was then stirred at room temperature for 8 hours. Subsequently, washing was performed with 5%-hydrochloric acid, with water, and then with a saline solution. Then, purification was performed by column chromatography (silica gel, dichloromethane). Hereby, 11.9 g of the compound represented by Formula (I-107-2) was prepared.
",2,US20180002276A1.txt,1
2950,"To a reaction container, 1.5 g of the compound represented by Formula (I-107-5), 0.5 g of the compound represented by Formula (I-107-4), 0.6 g of (±)-10-camphorsulfonic acid, 20 mL of tetrahydrofuran, and 20 mL of ethanol were added. The resulting mixture was stirred for 10 hours while being heated at 50° C. After the solvent had been distilled away, purification was performed by column chromatography (silica gel, dichloromethane) and recrystallization (dichloromethane/methanol). Hereby, 1.3 g of the compound represented by Formula (I-107) was prepared.
",2,US20180002276A1.txt,1
2954,"(Example 8) Production of the Compound Represented by Formula (I-108)
",0,US20180002276A1.txt,2
2955,"<img> id-US20180002276A1-20180104-C00112.TIF </img><img> id-US20180002276A1-20180104-C00113.TIF </img><img> id-US20180002276A1-20180104-C00114.TIF </img>
",0,US20180002276A1.txt,1
2956,"To a reaction container, 15.0 g of the compound represented by Formula (I-108-1), 13.8 g of the compound represented by Formula (I-108-2), 37.7 g of cesium carbonate, and 100 mL of dimethyl sulfoxide were added. The resulting mixture was stirred for 8 hours while being heated at 70° C. After the mixture had been cooled and then diluted with dichloromethane, washing was performed with water and subsequently with a saline solution. Then, purification was performed by column chromatography (alumina, dichloromethane). Hereby, 18.9 g of the compound represented by Formula (I-108-3) was prepared.
",2,US20180002276A1.txt,1
2962,"In a nitrogen atmosphere, 5.0 g of the compound represented by Formula (I-108-11), 0.8 g of diisopropylethylamine, and 80 mL of dichloromethane were added to a reaction container. While the resulting mixture was cooled with ice, 0.5 g of acryloyl chloride was added dropwise to the mixture, which was then stirred at room temperature for 12 hours. Subsequently, washing was performed with 1%-hydrochloric acid and then with a saline solution. After reprecipitation (methanol) had been performed, purification was performed by column chromatography (silica gel, dichloromethane) and recrystallization (dichloromethane/methanol). Hereby, 3.2 g of the compound represented by Formula (I-108) was prepared.
",2,US20180002276A1.txt,1
2964,"(Example 9) Production of the Compound Represented by Formula (I-109)
",0,US20180002276A1.txt,2
2965,"<img> id-US20180002276A1-20180104-C00115.TIF </img><img> id-US20180002276A1-20180104-C00116.TIF </img>
",0,US20180002276A1.txt,1
3091,"<img> id-US20180008574A1-20180111-C00002.TIF </img>
",0,US20180008574A1.txt,1
3095,"Synthesis of compounds of formula II. The compounds may be prepared by reacting the 1,8-naphthalenedicarboxylic anhydride as a starting material in 6 steps:
",0,US20180008574A1.txt,1
3096,"<img> id-US20180008574A1-20180111-C00005.TIF </img>
",0,US20180008574A1.txt,1
3100,"Synthesis of compounds of formula III. The compounds may be prepared by reacting the 1,8-naphthalenedicarboxylic anhydride as a starting material in 6 steps:
",0,US20180008574A1.txt,1
3101,"<img> id-US20180008574A1-20180111-C00008.TIF </img>
",0,US20180008574A1.txt,1
3105,"Synthesis of compounds of formula IV. The compounds may be prepared by reacting the 1,8-naphthalenedicarboxylic anhydride as a starting material in 5 steps:
",0,US20180008574A1.txt,1
3106,"<img> id-US20180008574A1-20180111-C00011.TIF </img>
",0,US20180008574A1.txt,1
3263,"The synthesis of formula II:
",0,US20180008574A1.txt,2
3264,"Example 46: Synthesis of N-(1-ethyl-2-oxo-1,2-dihydrobenzo[cd]indol-6-yl)-4-fluorobenzamide
",2,US20180008574A1.txt,0
3265,"<img> id-US20180008574A1-20180111-C00063.TIF </img>
",1,US20180008574A1.txt,0
3266,"6-amino-1-ethylbenzo[cd]indol-2(1H)-one can refer to Example 1.
",1,US20180008574A1.txt,2
3267,"A reaction mixture of 6-amino-1-ethylbenzo[cd]indol-2(1H)-one (100 mg, 0.47 mmol) and 4-fluorobenzoic acid (98 mg, 0.7 mmol) in DCM (20 mL) was stirred at rt for 5 m in. HATU (269 mg, 0.71 mmol) and DIPEA (183 mg, 1.41 mmol) was added to the re action mixture. After the reaction was completed, the reaction mixture was stirred at rt f or overnight. The reaction mixture was extracted with ethyl acetate (150 mL×2). The organic layer was washed with brine and dried over Na2SO4. The solid was filtered off, and the filtrate was concentrated under reduced pressure. The resulting crude product was purified by silica gel chromatography with petroleum ether/ethyl acetate (3/1, v/v) to yield N-(1-ethyl-2-oxo-1,2-dihydrobenzo[cd]indol-6-yl)-4-fluorobenzamide (90 mg, 57%) as a yellow solid. 1H NMR (400 MHz, CDCl3) δ 8.20 (s, 1H), 8.03-7.96 (m, 4H), 7.81 (d, J=7.6 Hz, 1H), 7.68 (t, J=7.6 Hz, 1H), 7.20 (t, J=8.4 Hz, 2H), 6.87 (d, J=7.6 Hz, 1H), 3.96 (q, J=7.2 Hz, 2H), 1.37 (t, J=7.2 Hz, 3H).
",1,US20180008574A1.txt,2
3295,"The synthesis of formula III:
",0,US20180008574A1.txt,2
3296,"Example 56: Synthesis of I-ethyl-6-((3-phenylpropyl)amino)benzo[cd]indol-2(1H)-one
",2,US20180008574A1.txt,0
3297,"<img> id-US20180008574A1-20180111-C00073.TIF </img>
",1,US20180008574A1.txt,0
3298,"6-amino-1-ethylbenzo[cd]indol-2(1H)-one can refer to Example 1.
",1,US20180008574A1.txt,2
3299,"A reaction mixture of 6-amino-1-ethylbenzo[cd]indol-2(1H)-one (100 mg, 0.47 mmol) and (3-chloropropyl)benzene (73 mg, 0.47 mmol) in CH3CN (20 mL) was stirred at rt. K2CO3 (195 mg, 1.41 mmol) was added to the reaction mixture, and stirred at 70° C. for overnight. The reaction mixture was extracted with ethyl acetate (150 mL×2). The organic layer was washed with brine and dried over Na2SO4. The solid was filtered off, and the filtrate was concentrated under reduced pressure. The resulting crude product was purified by silica gel chromatography with petroleum ether/ethyl acetate (5/1, v/v) to yield 1-ethyl-6-((3-phenylpropyl)amino)benzo[cd]indol-2(1H)-one (60 mg, 38%) as a yellow solid. 1H NMR (400 MHz, CDCl3) δ 8.06 (d, J=7.2 Hz, 11H), 7.84 (d, J=8.0 Hz, 1H), 7.63 (t, J=7.6 Hz, 1H), 7.32 (t, J=7.6 Hz, 2H), 7.26-7.04 (m, 3H), 6.77 (d, J=7.6 Hz, 1H), 6.34 (d, J=7.2 Hz, 1H), 4.24 (s, 1H), 3.94 (q, J=7.2 Hz, 2H), 3.30 (t, J=6.8 Hz, 2H), 2.83 (t, J=7.2 Hz, 2H), 2.21-2.03 (m, 2H), 1.36 (t, J=7.2 Hz, 3H).
",1,US20180008574A1.txt,2
3318,"The synthesis of formula IV:
",0,US20180008574A1.txt,2
3320,"<img> id-US20180008574A1-20180111-C00080.TIF </img>
",0,US20180008574A1.txt,1
3524,"The 10 μL reaction mix was added to 96-well PCR plates. SYPRO Orange (Sigma) was added as a fluorescence probe at a dilution of 1:1000 and incubated with compounds on ice for 30 min. The total DMSO concentration was less than 2%. The TSA was carried out using the Bio-Rad CFX96 Real-Time PCR System. The temperature was raised at a step of 0.5° C. per minute from 30° C. to 80° C. The fluorescence readings were recorded at a 0.5° C. interval, and obtained the ΔTm.
",0,US20180008574A1.txt,1
4181,"Intermediate 1
",2,US20180016269A1.txt,0
4194,"Example 2. Synthesis of N1-(2-(4-((Z)-1,2-diphenylbut-1-en-1-yl)phenoxy)ethyl)-N8-((S)-1-((2S,4R)-4-hydroxy-2-((4-(4-methylthiazol-5-yl)benzyl)carbamoyl)pyrrolidin-1-yl)-3,3-dimethyl-1-oxobutan-2-yl)-N1-methyloctanediamide
",0,US20180016269A1.txt,2
4195,"Intermediate 1
",2,US20180016269A1.txt,0
4203,"Example 3. Synthesis of Exemplary Compounds
",2,US20180016269A1.txt,0
4204,"General Procedure for Linker Coupling
",1,US20180016269A1.txt,0
4312,"Example 4. N1-(2-(4-((Z)-1,2-Diphenylbut-1-en-1-yl)phenoxy)ethyl)-N11-((S)-1-((2S,4R)-4-hydroxy-2-((4-(quinazolin-6-yl)benzyl)carbamoyl)pyrrolidin-1-yl)-3,3-dimethyl-1-oxobutan-2-yl)-N1-methylundecanediamide
",0,US20180016269A1.txt,2
4314,"N1-(2-(4-((Z)-1,2-Diphenylbut-1-en-1-yl)phenoxy)ethyl)-N11-((S)-1-((2S,4R)-4-hydroxy-2-((4-(quinazolin-6-yl)benzyl)carbamoyl)pyrrolidin-1-yl)-3,3-dimethyl-1-oxobutan-2-yl)-N1-methylundecanediamide
",2,US20180016269A1.txt,1
4315,"A mixture of 6-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)quinazoline (100 mg, 0.390 mmol), tert-butyl ((S)-1-((2S,4R)-2-((4-bromobenzyl)carbamoyl)-4-hydroxypyrrolidin-1-yl)-3,3-dimethyl-1-oxobutan-2-yl)carbamate (200 mg, 0.390 mmol), Pd(dppf)2Cl2 (30 mg, 0.039 mmol) and potassium acetate (114 mg, 1.17 mmol) in dioxane (30 mL) and H2O (5 mL) was heated at 90° C. for 3 hours. Upon cooling, the mixture was concentrated in vacuo, and then purified by flash column chromatography (gradient from 100% ethyl acetate to 10% methanol) to afford the Suzuki coupling intermediate as a solid (120 mg, 55%). HRMS (ESI-TOF) m/z: [M+H]+ 562.3. To a mixture of the Suzuki coupling intermediate (9 mg, 0.016 mmol) in methanol (5 mL) was added HCl in dioxane (4.0 M, 2 mL), and then the solution was stirred overnight at room temperature. Subsequently, the mixture was concentrated under reduced pressure and the resulting residue was dissolved in DMSO (1 mL). To the resulting mixture were added tamoxifen acid (9 mg, 0.016 mmol), N-methylmorpholine (16 mg, 0.16 mmol), HOAt (3.3 mg, 0.024 mmol) and EDCI (4.6 mg, 0.024 mmol), and the resulting mixture was stirred overnight at room temperature. Subsequently, the mixture was concentrated under reduced pressure, and the resulting residue was purified by preparative-HPLC to afford the title compound (8 mg, 50%) as a white solid. 1H-NMR (600 MHz, Methanol-d4) δ 8.61 (s, 1H), 7.82 (dd, J=8.4, 2.1 Hz, 1H), 7.77 (d, J=2.0 Hz, 1H), 7.60 (d, J=7.0 Hz, 2H), 7.46 (d, J=6.8 Hz, 2H), 7.38 (d, J=8.4 Hz, 1H), 7.33 (t, J=7.6 Hz, 2H), 7.25 (t, J=7.4 Hz, 1H), 7.20 (d, J=6.7 Hz, 2H), 7.17-7.06 (m, 5H), 6.75 (dd, J=10.3, 8.8 Hz, 2H), 6.64-6.47 (m, 2H), 6.25 (s, 1H), 4.63 (s, 1H), 4.60-4.47 (m, 3H), 4.38 (d, J=15.4 Hz, 1H), 4.01 (t, J=5.1 Hz, 1H), 3.97 (t, J=5.4 Hz, 1H), 3.90 (d, J=11.3 Hz, 1H), 3.80 (dd, J=10.9, 3.9 Hz, 1H), 3.68 (t, J=5.1 Hz, 1H), 3.64 (t, J=5.5 Hz, 1H), 3.06 (s, 1.5H, 0.5NH3), 2.91 (s, 1.5H, 0.5NH3), 2.48-2.16 (m, 7H), 2.10-2.03 (m, 1H), 1.65-1.50 (m, 4H), 1.38-1.22 (m, 10H), 1.04 (s, 9H), 0.89 (t, J=7.4 Hz, 3H). HRMS (ESI-TOF) m/z: [M+H]+ 999.6.
",2,US20180016269A1.txt,1
4366,"A & <img> id-US20180016269A1-20180118-C00186.TIF </img>
",0,US20180016269A1.txt,2
4367,"B (ARN-810) & <img> id-US20180016269A1-20180118-C00187.TIF </img>
",0,US20180016269A1.txt,1
4381,"B & <img> id-US20180016269A1-20180118-C00190.TIF </img>
",0,US20180016269A1.txt,2
4382,"C (ARN-810) & <img> id-US20180016269A1-20180118-C00191.TIF </img>
",0,US20180016269A1.txt,1
4399,"<img> id-US20180016269A1-20180118-C00195.TIF </img>
",0,US20180016269A1.txt,1
4400,"was formulated as shown in Table 6.
",0,US20180016269A1.txt,1
4409,"DMSO & - & - & 0.051 mL
",0,US20180016269A1.txt,1
4688,"Synthesis of C4-Modified SAHA Analogs.
",0,US20180057448A1.txt,2
4689,"Synthesis of the C4-SAHA analogs started with a cross metathesis reaction of methyl-4-pentenoate 2 with crotonaldehyde 3 using second generation Grubbs' catalyst to afford the α,β-unsaturated aldehyde 4 (Scheme 1). Different substituents were appended to 4 via 1,4-addition using organolithium cuprates, followed by Horner-Wadsworth-Emmons reaction with benzyl phosphonoacetate 5 to give the unsaturated benzyl esters 6a-f. Reduction and hydrogenolysis of 6a-f gave free acids 7a-f, which were coupled with aniline to afford 8a-f. Finally, esters 8a-f were reacted with hydroxylamine to afford the C4-substituted SAHA derivatives 1a-f as racemic mixtures.
",0,US20180057448A1.txt,2
4985,"To remove the chiral auxiliary from (RS)-10 and (RR)-10, each diastereomer was reacted with lithium aluminum hydride, which produced alcohols (S)-11 and (R)-11 (Scheme 2). To assess the optical purity and enantiomeric excess (ee) of the alcohol intermediates (S)-11 and (R)-11, Mosher esters were synthesized by coupling each alcohol with (R)-(+)-α-Methoxy-α-trifluoromethylphenylacetic acid ((R)-MTPA) using EDCI and DMAP (Scheme S1).49 Analysis of the 1HNMR spectra showed that both Mosher esters were observed in high diastereomeric ratios (99:1 dr for (S)-11-(R)-MTPA, and 98:2 dr for (R)-11-(R)-MTPA), which implies that the alcohol intermediates (S)-11 and (R)-11 were obtained with high enantiomeric ratios (98% ee for (S)-11 and 96% ee (R)-11).
",0,US20180057448A1.txt,2
