,index,para,label,document,predictions
605,605,"or an ester pro-drug thereof. In some embodiments, these compounds and compositions may be used for treating any of the diseases or disorders disclosed herein.
",0,US10052299-20180821.txt,0
606,606,"The isotopically modified polyunsaturated fatty acid or ester pro-drug thereof may be an isotopically modified polyunsaturated fatty acid or ester that has an isotopic purity of from about 50%-99%.
",0,US10052299-20180821.txt,0
607,607,"In other aspects, a polyunsaturated fatty acid composition comprises a naturally occurring polyunsaturated fatty acid, mimetic, or ester pro-drug thereof, that are modified chemically to be effective at preventing specific disease mechanisms; wherein the chemical modification does not change the elemental composition of the naturally occurring polyunsaturated fatty acid, mimetic, or ester pro-drug thereof; with the proviso wherein the isotopically modified polyunsaturated fatty acid is not 11,11,14,14, D4-linolenic acid or 11, 11,D2-linoleic acid. For example, the naturally occurring polyunsaturated fatty acid, mimetic, or ester pro-drug may be stabilized against oxidation, such as at oxidation sensitive loci. In some cases the stabilization is through heavy isotope substitution. The oxidation sensitive loci may include substitution at the bis-allylic carbon hydrogen atoms.
",0,US10052299-20180821.txt,0
608,608,"These and other embodiments are described herein in more detail.
",0,US10052299-20180821.txt,0
609,609,"DETAILED DESCRIPTION OF THE PREFERRED EMBODIMENT
",0,US10052299-20180821.txt,0
610,610,"As an introduction, lipid-forming fatty acids are well-known as one of the major components of living cells. As such, they participate in numerous metabolic pathways, and play an important role in a variety of pathologies. Essential Polyunsaturated Fatty Acids (PUFAs) are an important sub-class of fatty acids. An essential nutrient is a food component that directly, or via conversion, serves an essential biological function and which is not produced endogenously or in large enough amounts to cover the requirements. For homeothermic animals, the two rigorously essential PUFAs are linoleic (cis,cis-9,12-Octadecadienoic acid; (9Z,12Z)-9,12-Octadecadienoic acid; LA; 18:2; n-6) and alpha-linolenic (cis,cis,cis-9,12,15-Octadecatrienoic acid; (9Z,12Z,15Z)-9,12,15-Octadecatrienoic acid; ALA; 18:3; n-3) acids, formerly known as vitamin F (Cunnane S C. Progress in Lipid Research 2003; 42:544-568). LA, by further enzymatic desaturation and elongation, is converted into higher n-6 PUFAs such as arachidonic (AA; 20:4; n-6) acid; whereas ALA gives rise to a higher n-3 series, including, but not limited to, eicosapentaenoic acid (EPA; 20:5; n-3) and docosahexaenoic (DHA; 22:6; n-3) acid (Goyens P L. et al. Am. J. Clin. Nutr. 2006; 84:44-53). Because of the essential nature of PUFAs or PUFA precursors, there are many instances of their deficiency. These are often linked to medical conditions. Many PUFA supplements are available over-the-counter, with proven efficiency against certain ailments (For example, U.S. Pat. No. 7,271,315, U.S. Pat. No. 7,381,558).
",0,US10052299-20180821.txt,0
611,611,"Brain tissue is particularly rich in PUFAs, which constitute 35% of the phospholipids in the neuronal membranes of the brain (Hamilton J A. et al. J. Mol. Neurosci. 2007; 33:2-11). Three particularly important fatty acids, which are abundant in neuronal membranes, are: LA, which makes up cardiolipin; DHA, deficiencies of which can impede brain development and compromise optimal brain function; and AA, which yields essential, but potentially toxic, metabolic products.
",0,US10052299-20180821.txt,0
612,612,"PUFAs endow membranes, in particular mitochondrial membranes, with appropriate fluidity necessary for optimal oxidative phosphorylation performance. PUFAs also play an important role in initiation and propagation of the oxidative stress. PUFAs react with ROS through a chain reaction that amplifies an original event (Sun M, Salomon R G, J. Am. Chem. Soc. 2004; 126:5699-5708). Of particular importance is a mitochondrial membrane-specific PUFA-rich phospholipid cardiolipin, vital for electron transport Complex I activity (Paradies G, et al. Gene 2002; 86:135-141).
",0,US10052299-20180821.txt,0
613,613,"Non-enzymatic formation of high levels of lipid hydroperoxides is known to result in several detrimental changes. It negatively affects the fluidity and permeability of the membranes; leads to oxidation of membrane proteins; and these hydroperoxides can be converted into a large number of highly reactive carbonyl compounds. The latter include reactive species such as acrolein, malonic dialdehyde, glyoxal, methylglyoxal, etc (Negre-Salvayre A, et al. Brit. J. Pharmacol. 2008; 153:6-20). But the most prominent products of PUFAs oxidation are alpha, beta-unsaturated aldehydes 4-hydroxynon-2-enal (4-HNE; formed from n-6 PUFAs like LA or AA), 4-hydroxyhex-2-enal (4-HHE; formed from n-3 PUFAs like ALA or DHA), and corresponding ketoaldehydes (Esterfbauer H, et al. Free Rad. Biol. Med. 1991; 11:81-128; Long E K, Picklo M J. Free Rad. Biol. Med. 2010; 49:1-8). These reactive carbonyls cross-link (bio)molecules through Michael addition or Schiff base formation pathways, and have been implicated in a large number of pathological processes, age-related and oxidative stress-related conditions and aging. Importantly, in some cases, PUFAs appear to oxidize at specific sites because methylene groups of 1,4-diene systems (the bis-allylic position) are substantially less stable to ROS, and to enzymes such as cyclogenases and lipoxygenases than allylic methylenes.
",0,US10052299-20180821.txt,0
614,614,"There are many diseases that are oxidative stress-related, including, but not limited to, neurological diseases, diabetes, diseases associated with elevated concentration of low density lipoprotein (LDL), and AMD. While the exact aetiology of many such diseases requires further clarification, PUFAs oxidation, and consequent cross-linking or derivatisation with reactive carbonyls, often plays a prominent role. The role of oxidative stress in Age-related Macular Degeneration (AMD) is known to be quite prominent (Beatty S, et al. Survey Ophtalm. 2000; 45:115-134; (de Jong Paulus T V M Age-related macular degeneration. The New England journal of medicine 2006; 355(14): 1474-85.); Wu J, Seregard S, et al. Survey Ophtalm. 2006; 51:461-481). Almost all major neurological diseases are known to be linked to oxidative stress. For instance, oxidized membrane components accelerate beta- and alpha-synuclein aggregation, associated with Alzheimer's disease (AD) and Parkinson's disease (PD) and synucleinopathies, by covalent and noncovalent mechanisms, respectively. Reactive products of PUFA peroxidation can trigger protein misfolding in sporadic amyloid diseases, which are the clinically most important neurological brain diseases (Bieschke J. et al, Acc. Chem. Res. 2006; 39:611-619).
",0,US10052299-20180821.txt,0
615,615,"Some examples of disorders involving PUFA peroxidation and reactive compounds formed from peroxidized PUFAs include, but are not limited to:
",0,US10052299-20180821.txt,0
616,616,"Age-Related Macular Degeneration (AMD), Retinitis Pigmentosa (RP) and Diabetic Retinopathy (DR)
",0,US10052299-20180821.txt,0
617,617,"Increased oxygen levels, exposure to light and high PUFA content lead to increased PUFA peroxidation in the eye tissues. Oxidative stress plays a major role in the pathogenesis of AMD (Beatty S, et al. Survey Ophtalm. 2000; 45:115-134). Increased levels of PUFA peroxidation products such as HNE and HHE have been reported in retina (Long E K, et al. Free Rad. Biol. Med. 2010; 49:1-8). PUFA peroxidation products play a major role in formation of retinal pigment epithelial (RPE) lipofuscin, which itself can generate ROS upon irradiation with visible light, and plays a major role in etiology of AMD (Katz M L, Arch. Gerontol. Geriatr. 2002; 34:359-370). PUFA peroxidation products, including MDA, play such a prominent role in lens pathologies including formation of cataracts, that the PUFA peroxidation was proclaimed to be an initiating step in the human cataract pathogenesis (Borchman D. et al, J. Lipid Res. 2010; 51:2473-2488). Equally important is the role of PUFA peroxidation products in pathophysiology of diseases of human cornea, including pterygium and keratoconus (Shoham A, et al. Free Rad. Biol. Med. 2008; 45:1047-1055). Diabetic retinopathy is also associated with oxidative stress and PUFA peroxidation (Baynes J W, Thorpe S R. Diabetes 1999; 48:1-9).
",0,US10052299-20180821.txt,0
618,618,"In some aspects, identification of a subject who has or is susceptible to AMD, RP or DR may be determined by diagnostic tests known in the art such as fluorescein angiography or by identifying abnormalities in vascular processes. In addition, Optial Coherence Tomography diagnostics may be used to identify such subjects.
",0,US10052299-20180821.txt,0
619,619,"Alzheimer's Disease (AD) and Mild Cognitive Impairment (MCI)
",0,US10052299-20180821.txt,0
620,620,"See Cooper J L. Drugs & Aging 2003; 20:399-418. Amyloid plaques and neurofibrillary tangles are the neuropathological hallmarks of AD, although whether they are the cause or the product of the disease is still debatable. Oxidative stress, and a related inflammation, is implicated in the AD process. The direct evidence supporting increased oxidative stress in AD is: (1) increased ROS-stimulating Fe, Al, and Hg in AD brain; (2) increased PUFA peroxidation and decreased PUFAs in the AD brain, and increased 4-HNE in AD ventricular fluid; (3) increased protein and DNA oxidation in the AD brain; (4) diminished energy metabolism and decreased cytochrome c oxidase in the brain in AD; (5) advanced glycation end products (AGE), MDA, carbonyls, peroxynitrite, heme oxygenase-1 and SOD-1 in neurofibrillary tangles and AGE, heme oxygenase-1, SOD-1 in senile plaques; and (6) studies showing that amyloid beta peptide is capable of generating ROS (Markesbery W R. Free Rad. Biol. Med. 1997; 23:134-147).
",0,US10052299-20180821.txt,0
621,621,"The abnormalities of lipid metabolism play a prominent role in AD. All proteins involved in Amyloid precursor protein processing and Ab peptide production are integral membrane proteins. Moreover, the Ab producing c-secretase cleavage takes place in the middle of the membrane, so the lipid environment of the cleavage enzymes influences Ab production and AD pathogenesis (Hartmann T. et al, J. Neurochem. 2007; 103:159-170). Lipid peroxidation is marked by high levels of malondialdehyde, isoprostanes, and high level of protein modification by HNE and acrolein (Sayre L M, et al. Chem. Res. Toxicol. 2008; 21:172-188; Butterfield D A, et al. Biochim. Biophys. Acta 2010; 1801:924-929). Dietary PUFAs are the principal risk factor for the development of late-onset sporadic AD. The degree of saturation of PUFAs and the position of the first double bond are the most critical factors determining the risk of AD, with unsaturated fats and n-3 double bonds conferring protection and an overabundance of saturated fats or n-6 double bonds increasing the risk. DHA and AA are particularly relevant to AD (Luzon-Toro B, et al. Neurol. Psychiatr. Brain Res. 2004; 11:149-160). DHA is the major component of excitable membranes, promotes maturation in infants and is a potent neuroprotective agent in the adult brain, with a potential role in the prevention of AD. AA is an important provider of eicosanoids, acting as a second messenger in many neurotransmitter systems. The interaction of dietary PUFAs and apolipoprotein E isoforms may determine the risk and rate of sustained autoperoxidation within cellular membranes and the efficacy of membrane repair.
",0,US10052299-20180821.txt,0
622,622,"It has been reported that lipid peroxidation is present in the brain of MCI patients. Several studies established oxidative damage as an early event in the pathogenesis of AD, that can serve as a therapeutic target to slow the progression or perhaps the onset of the disease. (Markesbery W R. Arch. Neurol. 2007; 64:954-956). MCI can also be characterized by elevated levels of conjugates formed by lipid peroxidation products such as MDA, HNE, acrolein and isoprostanes (Butterfield D A, et al. Biochim. Biophys. Acta 2010; 1801:924-929).
",0,US10052299-20180821.txt,0
623,623,"Identifying subjects with Alzheimer's disease or susceptible to Alzheimer's disease are known in the art. For instance, subjects may be identified using criteria set forth by the National Institute of Neurological and Communicative Disorders and Stroke (NINCDS)-Alzheimer's Disease an Related Disorders Association (ADRDA). The criteria are related to memory, language, perceptual skills, attention, constructive abilities, orientation, problem solving and functional abilities. Similar diagnostic tests may be used to identify MCI patients.
",0,US10052299-20180821.txt,0
624,624,"Amyotrophic Lateral Sclerosis (ALS)
",0,US10052299-20180821.txt,0
625,625,"ALS is a late-onset progressive neurodegenerative disease affecting motor neurons (loss of upper and lower motor neurons), culminating in muscle wasting and death from respiratory failure (Boillee S. et al, Neuron 2006; 52:39-59). The etiology of most ALS cases remains unknown; however, it is recognized that ALS is strongly associated with oxidative stress. Familial ALS (fALS) is caused by oxidation of mutated SOD (superoxide dismutase) (Kabashi E. et al, Ann. Neurol. 2007; 62:553-559). There are more than 100 mutations in SOD that are associated with the fALS (Barnham K J et al, Nature Rev. Drug Discov. 2004; 3:205-214). The first step is the ‘monomerisation’ of SOD, which then leads to the aggregation of SOD monomers, which then form aberrant S—S bonds between themselves (Kabashi E. et al, Ann. Neurol. 2007; 62:553-559), yielding conglomerates which are toxic (either because they mis-fold and clog things up, or both (Barnham K J et al, Nature Rev. Drug Discov. 2004; 3:205-214).
",0,US10052299-20180821.txt,0
626,626,"fALS-associated SOD1 mutations were shown to be linked with the loss of redox sensor function in NADPH oxidase-dependent ROS production, leading to microglial neurotoxic inflammatory responses, mediated by an uncontrolled ROS generation (Liu Y, Hao W L, et al. J. Biol. Chem. 2009; 284:3691-3699). Sporadic ALS (sALS) is more common (90% cases).
",0,US10052299-20180821.txt,0
627,627,"The aetiology of ALS cases remains unknown, but it is recognized that ALS is associated with oxidative stress and inflammation. Protein oxidation is increased 85% in sALS patients in one study (Coyle J T. et al, Science 1993; 262:689-695). And both increased lipid peroxidation and HNE formation were reported for ALS cases, both familial and sporadic (Simpson E P et al, Neurology 2004; 62:1758-1765), in the central nervous system (CNS) tissue, spinal fluid, and serum. The source of the oxidative stress in ALS is not clear but may derive from several processes including excitotoxicity, mitochondrial dysfunction, iron accumulation or immune activation (Simpson E P et al, Neurology 2004; 62:1758-1765). There is evidence that mitochondria play an important role in fALS and sALS, being both a trigger and a target for oxidative stress in ALS (Bacman S R et al, Molec. Neurobiol. 2006; 33:113-131). Inhibition of COX-2 has been reported to reduce spinal neurodegeneration and prolong the survival of ALS transgenic mice (Minghetti L. J Neuropathol Exp Neurol 2004; 63:901-910), highlighting the role for PUFA oxidation products in the etiology of ALS. There is also evidence of increased HHE-protein conjugation in ALS patients (Long E K, Picklo M J. Free Rad. Biol. Med. 2010; 49:1-8). Despite of oxidative stress being associated with ALS, trials of antioxidant therapies so far failed (Barber S C et al. Biochim. Biophys. Acta 2006; 1762:1051-1067).
",0,US10052299-20180821.txt,0
628,628,"Identifying a subject having or at risk for developing ALS may be determined using diagnostic methods known in the art. For example, one or a combination of tests may be used such as upper and lower motor neuron signs in a single limb; electromyography (EMG); nerve conduction velocity (NCV) measurement to rule out peripheral neuropathy and myopathy; magnetic resonance imaging (MRI); and/or blood and urine testing to eliminate a possibility of other diseases.
",0,US10052299-20180821.txt,0
629,629,"Other CNS diseases that may be treated by the compounds disclosed herein are also contemplated and include degenerative neurological and neuromuscular diseases and disorders such as Jacobson Syndrome, Spinal Muscular Atrophy, and Multiple System Atrophy, among others.
",0,US10052299-20180821.txt,0
630,630,"Atherosclerotic Vascular Disease (ASVD)
",0,US10052299-20180821.txt,0
631,631,"This condition, which is a result of a build-up of fatty materials affecting blood vessels, results in many pathologies including myocardial infarction and stroke. PUFA peroxidation products play a very important role in formation and accumulation of low density lipopolyprotein (LDL, ‘bad fat’) (Esterbauer H, et al. Free Rad. Biol. Med. 1991; 11:81-128; Requena J R et al, Biochem. J. 1997; 322:317-325). Numerous diagnostic tests are available to identify subjects having atherosclerotic vascular disease.
",0,US10052299-20180821.txt,0
632,632,"In some embodiments, the ratio of HDL to LDL is significantly increased upon administration of modified PUFAs described herein. For example, in Table 3 below, an increase of approximately 86% of the HDL:LDL ratio upon administration of D-PUFA was found in comparison to the HDL:LDL ratio upon administration the H-PUFA. This percentage is based upon the calculation wherein the LDL level equals the total cholesterol minus the HDL level and minus 20% of the triglyceride level. In some aspects, the HDL-LDL ratio increases upon administration (such as over the course of an administration protocol) of the modified PUFA at least about 5%, such as at least about 10%, 20%, 30%, 40%, 50%, 60%, 70%, 80%, 90%, 100%, 110%, 120%, 130%, 140%, or more in comparison to the HDL:LDL ratio before administration.
",0,US10052299-20180821.txt,0
633,633,"Mitochondrial Diseases Such as Coenzyme Q10 Deficiency (Q10−)
",0,US10052299-20180821.txt,0
634,634,"Mitochondrial deficiency or mitochondrial respiration deficiency diseases include diseases and disorders caused by oxidation of mitochondrial membrane elements, such as mitochondrial respiration deficiency, which occurs in the membrane. Membrane functionality is important to overall mitochondrial function.
",0,US10052299-20180821.txt,0
635,635,"Coenzyme Q deficiency is associated with many diseases, including nervous system diseases (dyskinesias, ataxia); musculoskeletal diseases (muscle weakness, neuromuscular diseases); metabolic diseases etc. Q10 plays an important role in controlling the oxidative stress. Q10− has been shown to be linked to increased PUFA toxicity, through PUFA peroxidation and toxicity of the formed products (Do T Q et al, PNAS USA 1996; 93:7534-7539). Numerous diagnostic tests are known in the art to identify subjects having a Coenzyme Q10 deficiency.
",0,US10052299-20180821.txt,0
636,636,"Down's Syndrome (DS)
",0,US10052299-20180821.txt,0
637,637,"DS (trisomy of chromosome 21) is associated with premature aging and mental retardation similar to Alzheimer's disease. The incidence of autoimmune diseases and cataracts is also elevated, pointing to increased oxidative stress in individuals with DS (Jovanovic S V, et al. Free Rad. Biol. Med. 1998; 25:1044-1048). Chromosome 21 codes for Cu/Zn SOD and amyloid beta-peptide, so the DS is characterised by the overflow of these gene products and metabolites, notably an increased ratio of SOD to catalase, accompanied by excessive H 2 O 2 (Sinet P M. Ann. NY Acad. Sci. 1982; 396:83-94). In individuals with DS, the markers of protein and lipid oxidation (MDA, HNE, etc), and advanced glycation and lipoxidation end-products, are significantly increased (Busciglio J, Yankner B A. Nature 1995; 378:776-779; Odetti P, et al. Biochem. Biophys. Res. Comm. 1998; 243:849-851). The importance of oxidative stress in DS led to widespread attempts to reduce the side-effect of oxidation by employing antioxidants; but recent randomised trials found no evidence of efficiency of antioxidant supplements (Ellis J M, et al. Brit. Med. J. 2008; 336:594-597). Subjects with Down Syndrome may be identified by standard chromosomal testing.
",0,US10052299-20180821.txt,0
638,638,"Parkinson's Disease (PD)
",0,US10052299-20180821.txt,0
639,639,"PD is associated with oxidative stress caused by ROS, which contributes to a cascade leading to dopamine cell degeneration in PD. However, oxidative stress is intimately linked to other components of disease and degenerative processes, such as mitochondrial dysfunction, excitotoxicity, nitric oxide toxicity and inflammation. Formation of intracellular toxic lipid peroxides has been directly linked to damage in nigral neurons through activation of toxic cellular cascades. Oxidative damage associated with PD is initiated at the PUFAs level, and then passed on to proteins and nuclear DNA and mtDNA (for example, in synuclein processing/Lewy body formation), and toxic carbonyl products of oxidative damage, such as HNE and MDA, can further react with proteins to impair cell viability. Nitric oxide is known to react with superoxide to produce peroxynitrite and ultimately hydroxyl radical. Altered degradation of proteins has been implicated as key to dopaminergic cell death in PD. Oxidative stress can impair these processes directly, and products of oxidative damage, such as HNE, can damage the 26S proteasome. HNE has been directly implicated in the pathogenesis of PD (Selley M L. Free Rad. Biol. Med. 1998; 25:169-174; Zimniak P, Ageing Res. Rev. 2008; 7:281-300). Furthermore, impairment of proteasomal function leads to free radical generation and oxidative stress (Jenner P. Annals Neurol. 2003; 53: S26-S36). An additional source of ROS relevant to PD etiology is dopamine (DA) turnover in dopaminergic neurons (Hastings T G, J. Bioenerg. Biomembr. 2009; 41:469-72). Oxidative damage to nucleic acids, mediated through PUFA peroxidation products, also contributes to etiology of PD (Martin L J, J. Neuropathol. Exp. Neurol. 2008; 67:377-87; Nakabeppu Y. et al., J. Neurosci. Res, 2007; 85:919-34). Whether or not oxidative stress is the cause or the consequence of PD, reducing it is likely to affect the progression of the disease.
",0,US10052299-20180821.txt,0
640,640,"Identifying a subject that has or is susceptible to Parkinson's disease may be determined by various tests known in the art. For example, a combination of tests and diagnosis may be based on medical history and neurological examination, including, for example, positive response to levodopa. In addition, the identification of a subject may be determined according to diagnostic criteria of Parkinson's Disease Society Brain Bank and the National Institute of Neurological Disorders and Stroke, such as bradykinesia and rigidity and/or rest tremor and/or postural instability.
",0,US10052299-20180821.txt,0
641,641,"Schizophrenia and Bipolar Disorder (BD)
",0,US10052299-20180821.txt,0
642,642,"PUFAs are known to influence neurodevelopment and some psychiatric disorders, such as schizophrenia. DHA, eicosapentaenoic acid (EPA) and AA are of particular importance in this regard. In schizophrenia, there is a positive correlation between EPA supplementation and the improvement of some symptoms, (Luzon-Toro B, et al. Neurol. Psychiatr. Brain Res. 2004; 11:149-160). There is a significant increase in oxidative stress and HNE levels in both Schizophrenia and BD (Wang J F, et al. Bipolar Disorders 2009; 11:523-529). Synaptic dysfunction is known to be an early pathogenic event in neuropathologies such as AD, ALS, PD, etc. (LoPachin R M et al Neurotoxicol. 2008; 29:871-882). Although the molecular mechanism of this synaptotoxicity is not known, published evidence suggests that these diseases are characterized by a common pathophysiological cascade involving oxidative stress, PUFA peroxidation ( FIG. 1 ) and the subsequent liberation of α,β-unsaturated carbonyl derivatives such as acrolein and 4-HNE.
",0,US10052299-20180821.txt,0
643,643,"Numerous diagnostic tests are known in the art to identify subjects having schizophrenia or bipolar disorder.
",0,US10052299-20180821.txt,0
644,644,"The latest research suggests that the strongest detrimental effect on the aetiology of oxidative stress-related diseases, including neurological disorders, is exercised not by oxidative stress or ROS, but specifically by electrophilic toxicity of reactive carbonyl compounds (Zimniak P, Ageing Res. Rev. 2008; 7:281-300). These carbonyl compounds can cause nerve terminal damage by forming adducts with presynaptic proteins. Therefore, the endogenous generation of acrolein and HNE in oxidatively stressed neurons of certain brain regions is mechanistically related to the synaptotoxicity associated with neurodegenerative conditions.
",0,US10052299-20180821.txt,0
645,645,"In addition, acrolein and HNE are members of a large class of structurally related chemicals known as the type-2 alkenes. Chemicals in this class (e.g., acrylamide, methylvinyl ketone, and methyl acrylate) are pervasive pollutants in human environments and new research has shown that these α,β-unsaturated carbonyl derivatives are also toxic to nerve terminals. Regional synaptotoxicity, which develops during the early stages of many neurodegenerative diseases, is mediated by endogenous generation of reactive carbonyl compounds from oxidised PUFAs. Moreover, the onset and progression of this neuropathogenic process is accelerated by environmental exposure to other type-2 alkenes.
",0,US10052299-20180821.txt,0
646,646,"Increased concentrations of 4-HNE (5-10 mM) and other reactive carbonyls are involved in the pathogenesis of a number of degenerative diseases, and thus are widely accepted as inducers and mediators of oxidative stress (Uchida K. Prog. Lipid Res. 2003; 42:318-343). However, a normal, physiological (0.1-0.3 mM) concentration of cellular 4-HNE is required to modulate a wide variety of cellular processes and to activate numerous signaling pathways (Chen Z.-H., et al. IUBMB Life 2006; 58:372-373; Niki E. Free Rad. Biol. Med. 2009; 47:469-484). It is therefore desirable to decrease the concentration, but not to completely remove, reactive carbonyls from cells.
",0,US10052299-20180821.txt,0
647,647,"Enzymatic oxidation of PUFAs gives rise to eicosanoids and in particular to prostanoids, which comprise several important classes of biological mediators. Some of these mediators, in particular those formed from omega-6 PUFAs (prostaglandins and thromboxanes), have a strong pro-inflammatory effect and may initiate blood-clotting. Existing drugs such as aspirin have undesirable side-effects, so development of novel approaches to downregulate the enzymatic oxidation of PUFAs, and therefore their formation could be desirable.
",0,US10052299-20180821.txt,0
648,648,"The importance of oxidation of essential PUFAs in development and progression of many neurological and other disorders served to encourage the development of interventions designed to reduce the oxidative stress, and the associated damages inflicted by reactive carbonyls. Such approaches have focused on neutralizing the oxidative species (antioxidant supplements). The success of such interventions has been limited. Some drawbacks of such an approach include (but are not limited to) the following points, relevant to both small molecule and enzymatic antioxidants: (a) the near-saturating amount of antioxidants already present in living cells means that any further increase, even if substantial, in the amount of antioxidants would have only incremental, if any, effect on the residual ROS levels (Zimniak P, Ageing Res. Rev. 2008; 7:281-300); (b) ROS play an important role in cell signalling, the interference with which may have a detrimental effect (Packer L, Cadenas E. Free Rad. Res. 2007; 41:951-952); (c) in specific physiological contexts/at specific sites, ROS have protective functions which can be attenuated by antioxidants (Salganik R I. J. Am. Coll. Nutr. 2001; 20:464 S-472S); (d) oxidised forms of antioxidants can themselves be harmful (Zimniak P, Ageing Res. Rev. 2008; 7:281-300); (e) moderate levels of ROS contribute to hormetic (adaptive) upregulation of protective mechanisms (Calabrese E J, et al. Toxicol. Appl. Pharmacol. 2007; 222:122-128); (f) reactive carbonyl compounds such as HNE and HHE are not of a free radical nature, and therefore cannot be neutralised by antioxidants. However, they are still capable of significantly altering cellular redox status by depleting cellular sulfhydryl compounds such as glutathione (GSH).
",0,US10052299-20180821.txt,0
649,649,"The rate of some reactions is affected by the nature of the isotopes of the atoms which the bond links. In general, bonds terminating in a heavy isotope will be less liable to cleavage than a bond terminating in a lighter isotope. Of particular note is that bonds between hydrogen atoms and other atoms are less liable to breakage if the hydrogen is 2 H rather than 1 H. A similar effect is seen when comparing the rate of cleavage of a bond between a carbon atom and another atom, where bonds with 13 C are less liable to cleavage than bonds with 12 C. This is known as the Isotope Effect, and is well described. Many isotopes are known to show this effect, as is described in Isotope effects in chemical reactions . (Collins C J, Bowman N S (eds) 1970 Isotope effects in chemical reactions ).
",0,US10052299-20180821.txt,0
650,650,"Some aspects of this invention arise from: (1) an understanding that while essential PUFAs are vital for proper functioning of lipid membranes, and in particular of the mitochondrial membranes, their inherent drawback, i.e., the propensity to be oxidized by ROS with detrimental outcome, is implicated in many neurological diseases; (2) antioxidants cannot cancel the negative effects of PUFA peroxidation due to stochastic nature of the process and the stability of PUFA peroxidation products (reactive carbonyls) to antioxidant treatment, and (3) the ROS-driven damage of oxidation-prone sites within PUFAs may be overcome by using an approach that makes them less amenable to such oxidations, without compromising any of their beneficial physical properties. Some aspects of this invention describe the use of the isotope effect to achieve this, only at sites in essential PUFAs and PUFA precursors that matter most for oxidation, while other aspects contemplate other sites in addition to those that matter most for oxidation.
",0,US10052299-20180821.txt,0
651,651,"It will be appreciated by those skilful in the art that the same effect can be achieved by protecting oxidation-prone positions within PUFAs using other chemical approaches. Certain PUFA mimetics, while possessing structural similarity with natural PUFAs, will nevertheless be stable to ROS-driven and enzymatic oxidation due to structural reinforcement.
",0,US10052299-20180821.txt,0
652,652,"Thus, in some embodiments, an isotopically modified polyunsaturated fatty acid or a mimetic refers to a compound having structural similarity to a naturally occurring PUFA that is stabilized chemically or by reinforcement with one or more isotopes, for example 13 C and/or deuterium. Generally, if deuterium is used for reinforcement, both hydrogens on a methylene group may be reinforced.
",0,US10052299-20180821.txt,0
653,653,"Some aspects of this invention provide compounds that are analogues of essential PUFAs with either one, several, or all bis-allylic positions substituted with heavy isotopes. In some embodiments, the CH 2 groups, which will become the bis-allylic position in a PUFA upon enzymatic conversion, are substituted with heavy isotopes, useful for the prevention or treatment of neurological disorders in which PUFA oxidation is a factor.
",0,US10052299-20180821.txt,0
654,654,"The bis-allylic position generally refers to the position of the polyunsaturated fatty acid or mimetic thereof that corresponds to the methylene groups of 1,4-diene systems. The pro-bis-allylic position refers to the methylene group that becomes the bis-allylic position upon enzymatic desaturation.
",0,US10052299-20180821.txt,0
655,655,"In some embodiments, the chemical identity of PUFAs, i.e., the chemical structure without regard to the isotope substitutions or substitutions that mimic isotope substitutions, remains the same upon ingestion. For instance, the chemical identity of essential PUFAs, that is, PUFAs that mammals such as humans do not generally synthesize, may remain identical upon ingestion. In some cases, however, PUFAs may be further extended/desaturated in mammals, thus changing their chemical identity upon ingestion. Similarly with mimetics, the chemical identity may remain unchanged or may be subject to similar extension/desaturation. In some embodiments, PUFAs that are extended, and optionally desaturated, upon ingestion and further metabolism may be referred to as higher homologs.
",0,US10052299-20180821.txt,0
656,656,"In some embodiments, naturally-occurring abundance level refers to the level of isotopes, for example 13 C and/or deuterium that may be incorporated into PUFAs that would be relative to the natural abundance of the isotope in nature. For example, 13 C has a natural abundance of roughly 1% 13 C atoms in total carbon atoms. Thus, the relative percentage of carbon having greater than the natural abundance of 13 C in PUFAs may have greater than the natural abundance level of roughly 1% of its total carbon atoms reinforced with 13 C, such as 2%, but preferably greater than 5%, 10%, 15%, 20%, 25%, 30%, 35%, 40%, 45%, 50%, 65%, 60%, 65%, 70%, 75%, 80%, 85%, 90%, 95%, or 100% of 13 C with respect to one or more carbon atoms in each PUFA molecule.
",0,US10052299-20180821.txt,0
657,657,"Regarding hydrogen, in some embodiments, deuterium has a natural abundance of roughly 0.0156% of all naturally occurring hydrogen in the oceans on earth. Thus, a PUFA having greater that the natural abundance of deuterium may have greater than this level or greater than the natural abundance level of roughly 0.0156% of its hydrogen atoms reinforced with deuterium, such as 0.02%, but preferably greater than 5%, 10%, 15%, 20%, 25%, 30%, 35%, 40%, 45%, 50%, 65%, 60%, 65%, 70%, 75%, 80%, 85%, 90%, 95%, or 100% of deuterium with respect to one or more hydrogen atoms in each PUFA molecule.
",0,US10052299-20180821.txt,0
658,658,"In some aspects, a composition of PUFAs contains both isotopically modified PUFAs and isotopically unmodified PUFAs. The isotopic purity is a comparison between a) the relative number of molecules of isotopically modified PUFAs, and b) the total molecules of both isotopically modified PUFAs and PUFAs with no heavy atoms. In some embodiments, the isotopic purity refers to PUFAs that are otherwise the same except for the heavy atoms.
",0,US10052299-20180821.txt,0
